term,crn,catalog_id,section,credits,title,meetings,timecodes,primary_instructor,instructors,cap,act,rem
Winter2020,12026,IS 0100,OL1,3.000,Introduction to Information Systems,[],[],Yasin   Ozcelik,Yasin   Ozcelik (P),20,7,13
Winter2020,12052,IS 0500,OL1,3.000,Information Systems and Database Management,[],[],Yasin   Ozcelik,Yasin   Ozcelik (P),15,12,3
Winter2020,12002,MG 0500,01,3.000,Leadership,"[{'days': 'MTWRF', 'times': '0600pm-1000pm', 'dates': '01/02-01/10', 'location': 'DSBN 110'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '01/04-01/11', 'location': 'DSBN 101'}]","['MTWRF 0600pm-1000pm 01/02-01/10 DSBN 110', 'S 0830am-0430pm 01/04-01/11 DSBN 101', 'S 0830am-0430pm 01/04-01/11 DSBN 101']",Lisa A.  Mainiero,Lisa A.  Mainiero (P),16,16,0
Winter2020,12016,MK 0101,OL1,3.000,Principles of Marketing,[],[],Camelia   Micu,Camelia   Micu (P),23,21,2
Winter2020,12027,MK 0241,OL1,3.000,Digital Marketing,[],[],Camelia   Micu,Camelia   Micu (P),23,23,0
Winter2020,12042,MK 0535,01,3.000,Building Brand Equity,"[{'days': 'MTWRF', 'times': '0600pm-1000pm', 'dates': '01/02-01/10', 'location': 'DSBN 111'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '01/04-01/11', 'location': 'DSBN 111'}]","['MTWRF 0600pm-1000pm 01/02-01/10 DSBN 111', 'S 0830am-0430pm 01/04-01/11 DSBN 111', 'S 0830am-0430pm 01/04-01/11 DSBN 111']",Mark S.  Ligas,Mark S.  Ligas (P),20,12,8
Winter2020,12041,MA 0016,OL1,3.000,Concepts of Calculus,[],[],Matthew C.  Duckett,Matthew C.  Duckett (P),20,7,13
Winter2020,12033,MA 0217,OL1,3.000,Statistics I,[],[],Irene T.  Mulvey,Irene T.  Mulvey (P),20,18,2
Winter2020,12013,MU 0102,01,3.000,History and Development of Rock,"[{'days': 'MTWRF', 'times': '0830am-0430pm', 'dates': '01/02-01/08', 'location': 'CNS 1'}]",['MTWRF 0830am-0430pm 01/02-01/08 CNS 1'],Brian Q.  Torff,Brian Q.  Torff (P),20,8,12
Winter2020,12028,MU 0104,OL1,3.000,History of Music: 1700-1964,[],[],Michael Anthony  Ciavaglia,Michael Anthony  Ciavaglia (P),20,20,0
Winter2020,12029,MU 0201,OL1,3.000,Hip-Hop and Its Antecedants,[],[],Laura   Nash,Laura   Nash (P),20,9,11
Winter2020,12011,NS 0687,01,1.000-6.000,DNP Immersion,[],[],Joyce Muriel  Shea,Joyce Muriel  Shea (P),30,2,28
Winter2020,12053,NS 0687F,01,1.000,DNP Immersion,[],[],Joyce Muriel  Shea,Joyce Muriel  Shea (P),5,1,4
Winter2020,12008,PS 0078,OL1,3.000,The Nature of the Universe,[],[],Joachim   Kuhn,Joachim   Kuhn (P),20,15,5
Winter2020,12019,PY 0131,OL1,3.000,Abnormal Psychology for Non-Majors,[],[],Margaret M.  McClure,Margaret M.  McClure (P),20,8,12
Winter2020,12047,MPA 0420,01,3.000,Leadership,"[{'days': 'TR', 'times': '0530pm-0930pm', 'dates': '01/02-01/09', 'location': 'CNS 9'}]","['TR 0530pm-0930pm 01/02-01/09 CNS 9', 'TR 0530pm-0930pm 01/02-01/09 CNS 9']",Bieu Bu  Tran,Bieu Bu  Tran (P),20,6,14
Winter2020,12009,RS 0101D,OL1,3.000,Exploring Religion: Religion in a Comparative Key,[],[],Erik J.  Ranstrom,Erik J.  Ranstrom (P),20,19,1
Winter2020,12044,RS 0228,OL1,3.000,Early Christianity,[],[],Thomas C.  Schmidt,Thomas C.  Schmidt (P),20,18,2
Winter2020,12015,SA 0012,01,3.000,Introduction to Drawing,"[{'days': 'MTWRF', 'times': '0830am-0430pm', 'dates': '01/02-01/08', 'location': 'LYL 22'}]",['MTWRF 0830am-0430pm 01/02-01/08 LYL 22'],Kathryn J.  Yarrington,Kathryn J.  Yarrington (P),16,9,7
Winter2020,12050,SL 0099,01,0.000,Comprehensive Examination in TESOL and Bilingual/Multicultural Education,[],[],Anne E  Campbell,Anne E  Campbell (P),2,1,1
Winter2020,12043,TX 0540,01,3.000,State and Local Taxation,"[{'days': 'TRU', 'times': '0900am-1200pm', 'dates': '01/02-01/07', 'location': 'DSBN 111'}, {'days': 'WF', 'times': '0900am-0400pm', 'dates': '01/03-01/08', 'location': 'DSBN 111'}, {'days': 'M', 'times': '0900am-0100pm', 'dates': '01/06-01/06', 'location': 'DSBN 111'}, {'days': 'F', 'times': '0900am-0500pm', 'dates': '01/10-01/10', 'location': 'DSBN 111'}]","['TRU 0900am-1200pm 01/02-01/07 DSBN 111', 'WF 0900am-0400pm 01/03-01/08 DSBN 111', 'WF 0900am-0400pm 01/03-01/08 DSBN 111', 'M 0900am-0100pm 01/06-01/06 DSBN 111', 'M 0900am-0100pm 01/06-01/06 DSBN 111', 'F 0900am-0500pm 01/10-01/10 DSBN 111', 'F 0900am-0500pm 01/10-01/10 DSBN 111']",Milo William  Peck,Milo William  Peck (P),20,11,9
