term,crn,catalog_id,section,credits,title,meetings,timecodes,primary_instructor,instructors,cap,act,rem
Spring2022,34780,ACCT 1011,01,3.000,Introduction to Financial Accounting,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['TF 1230pm-0145pm 01/18-05/11 TBA'],Heather   Baiye,Heather   Baiye (P),25,23,2
Spring2022,34781,ACCT 1011,02,3.000,Introduction to Financial Accounting,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['TF 0200pm-0315pm 01/18-05/11 TBA'],Heather   Baiye,Heather   Baiye (P),25,23,2
Spring2022,35408,ACCT 1011,03,3.000,Introduction to Financial Accounting,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '01/18-05/11', 'location': 'TBA'}]",['MR 0800am-0915am 01/18-05/11 TBA'],Catherine   VanSlyck-Giff,Catherine   VanSlyck-Giff (P),25,17,8
Spring2022,34782,ACCT 1012,01,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '01/18-05/11', 'location': 'TBA'}]",['MR 0800am-0915am 01/18-05/11 TBA'],John   Aland,John   Aland (P),32,31,1
Spring2022,34783,ACCT 1012,02,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/18-05/11', 'location': 'TBA'}]",['MR 0930am-1045am 01/18-05/11 TBA'],John   Aland,John   Aland (P),32,32,0
Spring2022,34784,ACCT 1012,03,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['MR 1230pm-0145pm 01/18-05/11 TBA'],John   Aland,John   Aland (P),32,32,0
Spring2022,34785,ACCT 1012,04,3.000,Introduction to Management Accounting,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['TF 1230pm-0145pm 01/18-05/11 TBA'],Dawn W  Massey,Dawn W  Massey (P),32,31,1
Spring2022,34786,ACCT 1012,05,3.000,Introduction to Management Accounting,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['TF 0200pm-0315pm 01/18-05/11 TBA'],Dawn W  Massey,Dawn W  Massey (P),32,31,1
Spring2022,34787,ACCT 1012,06,3.000,Introduction to Management Accounting,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['MW 0500pm-0615pm 01/18-05/11 TBA'],Shauna   Balderson,Shauna   Balderson (P),26,26,0
Spring2022,34789,ACCT 1012,07,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/18-05/11', 'location': 'TBA'}]",['MR 0930am-1045am 01/18-05/11 TBA'],Shauna   Balderson,Shauna   Balderson (P),26,25,1
Spring2022,34790,ACCT 1012,09,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['MR 1100am-1215pm 01/18-05/11 TBA'],Rebecca I.  Bloch,Rebecca I.  Bloch (P),31,30,1
Spring2022,34791,ACCT 1012,10,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['MR 1230pm-0145pm 01/18-05/11 TBA'],Rebecca I.  Bloch,Rebecca I.  Bloch (P),33,33,0
Spring2022,34792,ACCT 1012,11,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '01/18-05/11', 'location': 'TBA'}]",['MR 0800am-0915am 01/18-05/11 TBA'],Deborah A.  Bodie,Deborah A.  Bodie (P),33,27,6
Spring2022,34793,ACCT 1012,12,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['MR 1100am-1215pm 01/18-05/11 TBA'],Deborah A.  Bodie,Deborah A.  Bodie (P),31,31,0
Spring2022,34794,ACCT 1012,13,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['MR 0200pm-0315pm 01/18-05/11 TBA'],Deborah A.  Bodie,Deborah A.  Bodie (P),31,30,1
Spring2022,34795,ACCT 1012,14,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['MR 0330pm-0445pm 01/18-05/11 TBA'],Deborah A.  Bodie,Deborah A.  Bodie (P),31,31,0
Spring2022,34796,ACCT 1012,15,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['MR 0200pm-0315pm 01/18-05/11 TBA'],Paul   Caster,Paul   Caster (P),32,31,1
Spring2022,34797,ACCT 1012,16,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['MR 0330pm-0445pm 01/18-05/11 TBA'],Paul   Caster,Paul   Caster (P),31,29,2
Spring2022,34799,ACCT 1012,18,3.000,Introduction to Management Accounting,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/18-05/11', 'location': 'TBA'}]",['TF 0930am-1045am 01/18-05/11 TBA'],Arleen N.  Kardos,Arleen N.  Kardos (P),32,33,-1
Spring2022,34800,ACCT 1012,19,3.000,Introduction to Management Accounting,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['TF 1100am-1215pm 01/18-05/11 TBA'],Dawn W  Massey,Dawn W  Massey (P),32,30,2
Spring2022,36099,ACCT 1012,20,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['MR 0330pm-0445pm 01/18-05/11 TBA'],Michael P.  Coyne,Michael P.  Coyne (P),30,25,5
Spring2022,34802,ACCT 2203,01,3.000,Intermediate Accounting I,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['W 1100am-0130pm 01/18-05/11 TBA'],Scott M  Brenner,Scott M  Brenner (P),20,16,4
Spring2022,34803,ACCT 2204,01,3.000,Intermediate Accounting II,"[{'days': 'TF', 'times': '0800am-0915am', 'dates': '01/18-05/11', 'location': 'TBA'}]",['TF 0800am-0915am 01/18-05/11 TBA'],Arleen N.  Kardos,Arleen N.  Kardos (P),26,26,0
Spring2022,34804,ACCT 2204,02,3.000,Intermediate Accounting II,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/18-05/11', 'location': 'TBA'}]",['TF 0930am-1045am 01/18-05/11 TBA'],Milo W.  Peck,Milo W.  Peck (P),26,21,5
Spring2022,34805,ACCT 2204,03,3.000,Intermediate Accounting II,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['TF 1100am-1215pm 01/18-05/11 TBA'],Milo W.  Peck,Milo W.  Peck (P),26,26,0
Spring2022,34806,ACCT 2204,04,3.000,Intermediate Accounting II,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['TF 0200pm-0315pm 01/18-05/11 TBA'],Milo W.  Peck,Milo W.  Peck (P),26,20,6
Spring2022,34808,ACCT 2265,01,3.000,Accounting Information Systems,"[{'days': 'W', 'times': '0800am-1030am', 'dates': '01/18-05/11', 'location': 'TBA'}]",['W 0800am-1030am 01/18-05/11 TBA'],Scott M  Brenner,Scott M  Brenner (P),25,23,2
Spring2022,34831,ACCT 2980,01,1.000,Internship,[],[],Sarah Jennie  Bollinger,Sarah Jennie  Bollinger (P),20,1,19
Spring2022,35613,ACCT 3320,03,3.000,Cost Management,"[{'days': 'TR', 'times': '0630pm-0745pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['TR 0630pm-0745pm 01/18-05/11 TBA'],Lynn   Scully,Lynn   Scully (P),25,19,6
Spring2022,36045,ACCT 3320,05,3.000,Cost Management,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['TR 0500pm-0615pm 01/18-05/11 TBA'],Lynn   Scully,Lynn   Scully (P),25,24,1
Spring2022,34811,ACCT 3330,01,3.000,Auditing,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['W 1100am-0130pm 01/18-05/11 TBA'],Heather   Baiye,Heather   Baiye (P),25,25,0
Spring2022,34812,ACCT 3330,02,3.000,Auditing,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['W 0200pm-0430pm 01/18-05/11 TBA'],Heather   Baiye,Heather   Baiye (P),25,17,8
Spring2022,34814,ACCT 3343,01,3.000,Federal Income Taxation I,"[{'days': 'TF', 'times': '0800am-0915am', 'dates': '01/18-05/11', 'location': 'TBA'}]",['TF 0800am-0915am 01/18-05/11 TBA'],Jo Ann   Drusbosky,Jo Ann   Drusbosky (P),25,25,0
Spring2022,35615,ACCT 3343,02,3.000,Federal Income Taxation I,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/18-05/11', 'location': 'TBA'}]",['TF 0930am-1045am 01/18-05/11 TBA'],Jo Ann   Drusbosky,Jo Ann   Drusbosky (P),27,27,0
Spring2022,35616,ACCT 3343,03,3.000,Federal Income Taxation I,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['TF 1230pm-0145pm 01/18-05/11 TBA'],Jo Ann   Drusbosky,Jo Ann   Drusbosky (P),25,26,-1
Spring2022,34815,ACCT 3344,01,3.000,Individual Taxation: Socioeconomic Applications,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['W 1100am-0130pm 01/18-05/11 TBA'],Joseph R.  D'Agostin,Joseph R.  D'Agostin (P),20,17,3
Spring2022,34816,ACCT 3345,01,3.000,Federal Income Taxation II,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/24-03/11', 'location': 'DSBN 215'}]",['W 0630pm-0900pm 01/24-03/11 DSBN 215'],Kathi M.  Mettler,Kathi M.  Mettler (P),25,10,15
Spring2022,34832,ACCT 3980,01,3.000,Internship,[],[],Sarah Jennie  Bollinger,Sarah Jennie  Bollinger (P),15,6,9
Spring2022,36291,ACCT 3990,0,3.000,Independent Study,[],[],Dawn W  Massey,Dawn W  Massey (P),5,1,4
Spring2022,36225,ACCT 3990,KH,3.000,Independent Study,[],[],Kara E.  Hunter,Kara E.  Hunter (P),3,1,2
Spring2022,34817,ACCT 4310,01,3.000,Advanced Accounting,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['TF 1100am-1215pm 01/18-05/11 TBA'],Kristen Ann  Tharrington,Kristen Ann  Tharrington (P),24,25,-1
Spring2022,34818,ACCT 4310,02,3.000,Advanced Accounting,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['TF 1230pm-0145pm 01/18-05/11 TBA'],Kristen Ann  Tharrington,Kristen Ann  Tharrington (P),24,24,0
Spring2022,34819,ACCT 4310,03,3.000,Advanced Accounting,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['TF 0330pm-0445pm 01/18-05/11 TBA'],Kristen Ann  Tharrington,Kristen Ann  Tharrington (P),24,25,-1
Spring2022,35617,ACCT 5400,01,3.000,Introduction to Accounting,[],[],Ahmed M.  Ebrahim,Ahmed M.  Ebrahim (P),20,14,6
Spring2022,34820,ACCT 6500,01,3.000,Accounting Information for Decision-Making,"[{'days': 'T', 'times': '0630pm-0930pm', 'dates': '01/24-03/11', 'location': 'ONLINE '}]",['T 0630pm-0930pm 01/24-03/11 ONLINE '],Michael P.  Coyne,Michael P.  Coyne (P),20,19,1
Spring2022,34821,ACCT 6500,02,3.000,Accounting Information for Decision-Making,"[{'days': 'M', 'times': '0630pm-0930pm', 'dates': '03/21-05/06', 'location': 'ONLINE '}]",['M 0630pm-0930pm 03/21-05/06 ONLINE '],Ahmed M.  Ebrahim,Ahmed M.  Ebrahim (P),20,5,15
Spring2022,35618,ACCT 6555,01,3.000,Issues in Internal Audit,"[{'days': 'TR', 'times': '0630pm-0930pm', 'dates': '03/21-05/06', 'location': 'ONLINE '}]",['TR 0630pm-0930pm 03/21-05/06 ONLINE '],Ahmed M.  Ebrahim,Ahmed M.  Ebrahim (P),25,19,6
Spring2022,34823,ACCT 6560,01,3.000,Audit Issues in a Global Environment,"[{'days': 'MR', 'times': '0750am-1050am', 'dates': '01/24-03/11', 'location': 'TBA'}]",['MR 0750am-1050am 01/24-03/11 TBA'],Kara E.  Hunter,Kara E.  Hunter (P),15,16,-1
Spring2022,34824,ACCT 6560,02,3.000,Audit Issues in a Global Environment,"[{'days': 'MR', 'times': '0750am-1050am', 'dates': '03/21-05/06', 'location': 'TBA'}]",['MR 0750am-1050am 03/21-05/06 TBA'],Kara E.  Hunter,Kara E.  Hunter (P),15,16,-1
Spring2022,34825,ACCT 6560,03,3.000,Audit Issues in a Global Environment,"[{'days': 'MR', 'times': '1130am-0230pm', 'dates': '01/24-03/11', 'location': 'TBA'}]",['MR 1130am-0230pm 01/24-03/11 TBA'],Kara E.  Hunter,Kara E.  Hunter (P),15,15,0
Spring2022,34826,ACCT 6565,01,3.000,Forensic Accounting,"[{'days': 'MW', 'times': '0630pm-0930pm', 'dates': '03/21-05/06', 'location': 'TBA'}]",['MW 0630pm-0930pm 03/21-05/06 TBA'],Geoffrey Anthony  Cook,Geoffrey Anthony  Cook (P),25,29,-4
Spring2022,36034,ACCT 6980,01,3.000,Practicum in Accounting,[],[],Kathi M.  Mettler,Kathi M.  Mettler (P),10,16,-6
Spring2022,36312,AMST 3990,01,3.000,Independent Research Project,[],[],Adam E.  Rugg,Adam E.  Rugg (P),3,1,2
Spring2022,36223,AMST 3990,GA,3.000,Independent Research Project,[],[],Gwendoline M.  Alphonso,Gwendoline M.  Alphonso (P),3,1,2
Spring2022,35619,AMST 5531,01,3.000,History of Jazz,"[{'days': 'R', 'times': '0500pm-0730pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['R 0500pm-0730pm 01/18-05/11 TBA'],Brian Q.  Torff,Brian Q.  Torff (P),15,5,10
Spring2022,36309,AMST 5999,01,3.000,American Studies Graduate Project,[],[],Elizabeth   Hohl,Elizabeth   Hohl (P),3,1,2
Spring2022,36317,AMST 5999,02,3.000,American Studies Graduate Project,[],[],Johanna   Garvey,Johanna   Garvey (P),3,1,2
Spring2022,35667,DATA 2101,01,3.000,Business Analytics,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/18-05/11', 'location': 'TBA'}]",['MR 0930am-1045am 01/18-05/11 TBA'],Yaqin   Sun,Yaqin   Sun (P),25,27,-2
Spring2022,35668,DATA 2101,02,3.000,Business Analytics,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['MR 1100am-1215pm 01/18-05/11 TBA'],Lin   Lu,Lin   Lu (P),25,24,1
Spring2022,35669,DATA 2101,03,3.000,Business Analytics,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['MR 1230pm-0145pm 01/18-05/11 TBA'],Lin   Lu,Lin   Lu (P),25,25,0
Spring2022,35670,DATA 2101,04,3.000,Business Analytics,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['MR 0200pm-0315pm 01/18-05/11 TBA'],Philip   Maymin,Philip   Maymin (P),25,24,1
Spring2022,35671,DATA 2101,05,3.000,Business Analytics,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['MR 0330pm-0445pm 01/18-05/11 TBA'],Philip   Maymin,Philip   Maymin (P),25,24,1
Spring2022,35672,DATA 2101,06,3.000,Business Analytics,"[{'days': 'TF', 'times': '0800am-0915am', 'dates': '01/18-05/11', 'location': 'TBA'}]",['TF 0800am-0915am 01/18-05/11 TBA'],Thomas F.  McCabe,Thomas F.  McCabe (P),25,15,10
Spring2022,35673,DATA 2101,07,3.000,Business Analytics,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/18-05/11', 'location': 'TBA'}]",['TF 0930am-1045am 01/18-05/11 TBA'],Thomas F.  McCabe,Thomas F.  McCabe (P),25,25,0
Spring2022,35674,DATA 2101,08,3.000,Business Analytics,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['TF 1100am-1215pm 01/18-05/11 TBA'],Jie   Tao,Jie   Tao (P),25,26,-1
Spring2022,35675,DATA 2101,09,3.000,Business Analytics,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['TF 1230pm-0145pm 01/18-05/11 TBA'],Jie   Tao,Jie   Tao (P),25,25,0
Spring2022,35676,DATA 2101,10,3.000,Business Analytics,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['TF 0200pm-0315pm 01/18-05/11 TBA'],Michael F.  Lohle,Michael F.  Lohle (P),25,25,0
Spring2022,35677,DATA 2101,11,3.000,Business Analytics,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['TF 0330pm-0445pm 01/18-05/11 TBA'],Michael F.  Lohle,Michael F.  Lohle (P),25,25,0
Spring2022,35678,DATA 2101,12,3.000,Business Analytics,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['W 1100am-0130pm 01/18-05/11 TBA'],Howard   Bruck,Howard   Bruck (P),25,22,3
Spring2022,35680,DATA 3210,01,3.000,Business Analytics Methods,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['MR 1100am-1215pm 01/18-05/11 TBA'],Patrick S.  Lee,Patrick S.  Lee (P),25,27,-2
Spring2022,35681,DATA 3210,02,3.000,Business Analytics Methods,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['MR 0200pm-0315pm 01/18-05/11 TBA'],Patrick S.  Lee,Patrick S.  Lee (P),25,25,0
Spring2022,35682,DATA 3210,03,3.000,Business Analytics Methods,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['MR 0330pm-0445pm 01/18-05/11 TBA'],Patrick S.  Lee,Patrick S.  Lee (P),25,25,0
Spring2022,35683,DATA 3235,01,3.000,Python Apps for Busn Analytics,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['MR 1100am-1215pm 01/18-05/11 TBA'],Vishnu V.  Vinekar,Vishnu V.  Vinekar (P),26,26,0
Spring2022,35684,DATA 3260,01,3.000,Database Systems,"[{'days': 'M', 'times': '0500pm-0730pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['M 0500pm-0730pm 01/18-05/11 TBA'],Yasin   Ozcelik,Yasin   Ozcelik (P),30,29,1
Spring2022,35685,DATA 3260,02,3.000,Database Systems,"[{'days': 'R', 'times': '0500pm-0730pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['R 0500pm-0730pm 01/18-05/11 TBA'],Yasin   Ozcelik,Yasin   Ozcelik (P),30,30,0
Spring2022,36073,DATA 3260,03,3.000,Database Systems,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['W 1100am-0130pm 01/18-05/11 TBA'],Yasin   Ozcelik,Yasin   Ozcelik (P),30,30,0
Spring2022,35686,DATA 4310,01,3.000,Business Intelligence,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['MR 0330pm-0445pm 01/18-05/11 TBA'],Lin   Lu,Lin   Lu (P),25,25,0
Spring2022,35687,DATA 4315,01,3.000,Data Mining and Applications,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['W 1100am-0130pm 01/18-05/11 TBA'],Yaqin   Sun,Yaqin   Sun (P),25,25,0
Spring2022,35688,DATA 4315,02,3.000,Data Mining and Applications,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['W 0200pm-0430pm 01/18-05/11 TBA'],Yaqin   Sun,Yaqin   Sun (P),25,24,1
Spring2022,35689,DATA 4315,03,3.000,Data Mining and Applications,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['W 0200pm-0430pm 01/18-05/11 TBA'],Yasin   Ozcelik,Yasin   Ozcelik (P),25,25,0
Spring2022,35697,DATA 4999,01,3.000,Business Analytics Capstone,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['MR 1230pm-0145pm 01/18-05/11 TBA'],Vishnu V.  Vinekar,Vishnu V.  Vinekar (P),30,22,8
Spring2022,35690,DATA 5400,01,3.000,Applied Business Statistics,"[{'days': 'M', 'times': '0630pm-0930pm', 'dates': '01/18-05/11', 'location': 'DSBN 212'}]",['M 0630pm-0930pm 01/18-05/11 DSBN 212'],Vishnu V.  Vinekar,Vishnu V.  Vinekar (P),20,5,15
Spring2022,35691,DATA 5405,01,3.000,Python Fundamentals,"[{'days': 'W', 'times': '0630pm-0930pm', 'dates': '01/18-05/11', 'location': 'DSBN 218'}]",['W 0630pm-0930pm 01/18-05/11 DSBN 218'],Christopher L.  Huntley,Christopher L.  Huntley (P),20,16,4
Spring2022,36053,DATA 6510,01,3.000,Databases for Business Analytics,"[{'days': 'R', 'times': '0630pm-0930pm', 'dates': '01/18-05/11', 'location': 'DSBN L03'}]",['R 0630pm-0930pm 01/18-05/11 DSBN L03'],Christopher L.  Huntley,Christopher L.  Huntley (P),25,23,2
Spring2022,35693,DATA 6530,01,3.000,Business Forecasting and Predictive Analytics,"[{'days': 'T', 'times': '0630pm-0930pm', 'dates': '01/24-03/11', 'location': 'DSBN L03'}]",['T 0630pm-0930pm 01/24-03/11 DSBN L03'],Yaqin   Sun,Yaqin   Sun (P),23,24,-1
Spring2022,35694,DATA 6535,01,3.000,Advanced Sports Analytics,"[{'days': 'M', 'times': '0630pm-0930pm', 'dates': '01/18-05/11', 'location': 'DSBN L03'}]",['M 0630pm-0930pm 01/18-05/11 DSBN L03'],Philip   Maymin,Philip   Maymin (P),22,24,-2
Spring2022,35695,DATA 6540,01,3.000,Business Intelligence,"[{'days': 'T', 'times': '0630pm-0930pm', 'dates': '03/21-05/06', 'location': 'DSBN L03'}]",['T 0630pm-0930pm 03/21-05/06 DSBN L03'],Lin   Lu,Lin   Lu (P),20,17,3
Spring2022,35696,DATA 6545,01,3.000,Machine Learning for Predictive Analytics,"[{'days': 'R', 'times': '0630pm-0930pm', 'dates': '01/18-05/11', 'location': 'DSBN 218'}]",['R 0630pm-0930pm 01/18-05/11 DSBN 218'],Jie   Tao,Jie   Tao (P),20,15,5
Spring2022,35986,ANTH 1100,01,3.000,Introduction to Four-Field Anthropology,[],[],Christopher   Hebdon,Christopher   Hebdon (P),20,12,8
Spring2022,35987,ANTH 1100,02,3.000,Introduction to Four-Field Anthropology,[],[],Christopher   Hebdon,Christopher   Hebdon (P),20,13,7
Spring2022,35988,ANTH 1110,01,3.000,Cultural Anthropology,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['MR 0200pm-0315pm 01/18-05/11 TBA'],Alfred   Babo,Alfred   Babo (P),28,28,0
Spring2022,35989,ANTH 1125,01,3.000,"Sex, Gender, and Sexual Orientation","[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['W 0630pm-0900pm 01/18-05/11 TBA'],Sarah A.  Wessler,Sarah A.  Wessler (P),28,28,0
Spring2022,35990,ANTH 1200,01,3.000,Biological Anthropology,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/18-05/11', 'location': 'TBA'}]",['TF 0930am-1045am 01/18-05/11 TBA'],Sarah   Poniros,Sarah   Poniros (P),28,27,1
Spring2022,35991,ANTH 1200,02,3.000,Biological Anthropology,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['TF 1100am-1215pm 01/18-05/11 TBA'],Sarah   Poniros,Sarah   Poniros (P),28,27,1
Spring2022,35992,ANTH 1200,03,3.000,Biological Anthropology,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['TR 0500pm-0615pm 01/18-05/11 TBA'],Kimberly   Raymond,Kimberly   Raymond (P),28,27,1
Spring2022,35993,ANTH 1200,04,3.000,Biological Anthropology,"[{'days': 'TR', 'times': '0630pm-0745pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['TR 0630pm-0745pm 01/18-05/11 TBA'],Kimberly   Raymond,Kimberly   Raymond (P),28,28,0
Spring2022,34491,ANTH 1210,01,3.000,Biomedical Anthropology,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['TF 0330pm-0445pm 01/18-05/11 TBA'],Sarah   Poniros,Sarah   Poniros (P),28,28,0
Spring2022,34492,ANTH 1210,02,3.000,Biomedical Anthropology,"[{'days': 'M', 'times': '0500pm-0730pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['M 0500pm-0730pm 01/18-05/11 TBA'],Gary P.  Aronsen,Gary P.  Aronsen (P),28,28,0
Spring2022,35994,ANTH 1210,03,3.000,Biomedical Anthropology,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['T 0500pm-0730pm 01/18-05/11 TBA'],Gary P.  Aronsen,Gary P.  Aronsen (P),28,28,0
Spring2022,35995,ANTH 1500,01,3.000,Anthropology of Happiness,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['TF 1230pm-0145pm 01/18-05/11 TBA'],Scott M.  Lacy,Scott M.  Lacy (P),28,28,0
Spring2022,35699,ANTH 1900,01,3.000,STopic: Intro to Forensic Anth,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['TF 0200pm-0315pm 01/18-05/11 TBA'],Sarah   Poniros,Sarah   Poniros (P),28,16,12
Spring2022,34493,ANTH 2010,01,3.000,Culture and Political Economy,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['MR 1230pm-0145pm 01/18-05/11 TBA'],Alfred   Babo,Alfred   Babo (P),5,4,1
Spring2022,35996,ANTH 2015,01,3.000,Refugees and Culture,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/18-05/11', 'location': 'TBA'}]",['W 0200pm-0430pm 01/18-05/11 TBA'],Alfred   Babo,Alfred   Babo (P),15,13,2
Spring2022,34494,ANTH 2100,01,3.000,Culture and Inequality,"[{'days': 'T', 'times': '0630pm-0745pm', 'dates': '01/18-05/11', 'location': 'CNS 305'}]",['T 0630pm-0745pm 01/18-05/11 CNS 305'],Sarah A.  Wessler,Sarah A.  Wessler (P),28,30,-2
Spring2022,36040,ANTH 3700,01,3.000,Grant Writing for the Social Sciences,[],[],David   Crawford,David   Crawford (P),20,18,2
