term,crn,catalog_id,section,credits,title,meetings,timecodes,primary_instructor,instructors,cap,act,rem
Spring2021,31827,ACCT 1012,10,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/25-05/04', 'location': 'DSBN L11'}]",['MR 1100am-1215pm 01/25-05/04 DSBN L11'],Joan L.  Lee,Joan L.  Lee (P),29,29,0
Spring2021,31828,ACCT 1012,11,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/25-05/04', 'location': 'DSBN L11'}]",['MR 1230pm-0145pm 01/25-05/04 DSBN L11'],Joan L.  Lee,Joan L.  Lee (P),29,29,0
Spring2021,31829,ACCT 1012,12,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/25-05/04', 'location': 'DSBN L11'}]",['MR 0330pm-0445pm 01/25-05/04 DSBN L11'],Joan L.  Lee,Joan L.  Lee (P),29,29,0
Spring2021,31830,ACCT 1012,13,3.000,Introduction to Management Accounting,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/25-05/04', 'location': 'DSBN L03'}]",['TF 1100am-1215pm 01/25-05/04 DSBN L03'],Dawn W  Massey,Dawn W  Massey (P),29,28,1
Spring2021,31831,ACCT 1012,14,3.000,Introduction to Management Accounting,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/25-05/04', 'location': 'DSBN L03'}]",['TF 1230pm-0145pm 01/25-05/04 DSBN L03'],Dawn W  Massey,Dawn W  Massey (P),29,26,3
Spring2021,31832,ACCT 1012,15,3.000,Introduction to Management Accounting,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/25-05/04', 'location': 'DSBN L03'}]",['TF 0200pm-0315pm 01/25-05/04 DSBN L03'],Dawn W  Massey,Dawn W  Massey (P),29,27,2
Spring2021,31833,ACCT 1012,16,3.000,Introduction to Management Accounting,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '01/25-05/04', 'location': 'ONLINE '}]",['TR 0500pm-0615pm 01/25-05/04 ONLINE '],Lynn   Scully,Lynn   Scully (P),24,22,2
Spring2021,31835,ACCT 1012,18,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/25-05/04', 'location': 'DSBN 212'}]",['MR 1100am-1215pm 01/25-05/04 DSBN 212'],Kristen Ann  Tharrington,Kristen Ann  Tharrington (P),29,29,0
Spring2021,31836,ACCT 1012,19,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/25-05/04', 'location': 'ONLINE '}]",['MR 0200pm-0315pm 01/25-05/04 ONLINE '],Shawn   Stumphf,Shawn   Stumphf (P),24,24,0
Spring2021,31837,ACCT 1012,20,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/25-05/04', 'location': 'ONLINE '}]",['MR 0930am-1045am 01/25-05/04 ONLINE '],Shauna   Balderson,Shauna   Balderson (P),24,24,0
Spring2021,32464,ACCT 1012,21,3.000,Introduction to Management Accounting,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/25-05/04', 'location': 'DSBN 216'}]",['TF 1100am-1215pm 01/25-05/04 DSBN 216'],Heather   Baiye,Heather   Baiye (P),24,25,-1
Spring2021,31838,ACCT 2203,01,3.000,Intermediate Accounting I,"[{'days': 'W', 'times': '0800am-1030am', 'dates': '01/25-05/04', 'location': 'DSBN 113'}]",['W 0800am-1030am 01/25-05/04 DSBN 113'],Scott M  Brenner,Scott M  Brenner (P),20,19,1
Spring2021,31839,ACCT 2204,01,3.000,Intermediate Accounting II,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '01/25-05/04', 'location': 'DSBN 201'}]",['MR 0800am-0915am 01/25-05/04 DSBN 201'],Arleen N.  Kardos,Arleen N.  Kardos (P),29,31,-2
Spring2021,31840,ACCT 2204,02,3.000,Intermediate Accounting II,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/25-05/04', 'location': 'DSBN 201'}]",['MR 0930am-1045am 01/25-05/04 DSBN 201'],Arleen N.  Kardos,Arleen N.  Kardos (P),29,29,0
Spring2021,31841,ACCT 2204,03,3.000,Intermediate Accounting II,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/25-05/04', 'location': 'ONLINE '}]",['TF 0930am-1045am 01/25-05/04 ONLINE '],Milo W.  Peck,Milo W.  Peck (P),25,20,5
Spring2021,31842,ACCT 2204,04,3.000,Intermediate Accounting II,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/25-05/04', 'location': 'ONLINE '}]",['TF 1100am-1215pm 01/25-05/04 ONLINE '],Milo W.  Peck,Milo W.  Peck (P),25,24,1
Spring2021,31843,ACCT 2204,05,3.000,Intermediate Accounting II,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/25-05/04', 'location': 'ONLINE '}]",['TF 0200pm-0315pm 01/25-05/04 ONLINE '],Milo W.  Peck,Milo W.  Peck (P),25,23,2
Spring2021,31844,ACCT 2265,01,3.000,Accounting Information Systems,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/25-05/04', 'location': 'DSBN 113'}]",['W 0200pm-0430pm 01/25-05/04 DSBN 113'],Scott M  Brenner,Scott M  Brenner (P),25,28,-3
Spring2021,31867,ACCT 2980,01,1.000,Internship,[],[],Sarah Jennie  Bollinger,Sarah Jennie  Bollinger (P),20,1,19
Spring2021,31845,ACCT 3320,01,3.000,Cost Management,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/25-05/04', 'location': 'ONLINE '}]",['W 1100am-0130pm 01/25-05/04 ONLINE '],Bruce   Bradford,Bruce   Bradford (P),30,29,1
Spring2021,31846,ACCT 3320,02,3.000,Cost Management,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '01/25-05/04', 'location': 'ONLINE '}]",['TF 0330pm-0445pm 01/25-05/04 ONLINE '],Bruce   Bradford,Bruce   Bradford (P),30,24,6
Spring2021,31847,ACCT 3330,01,3.000,Auditing,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '01/25-05/04', 'location': 'DSBN 215'}]",['MR 0800am-0915am 01/25-05/04 DSBN 215'],Annie Lastowski  Witte,Annie Lastowski  Witte (P),20,21,-1
Spring2021,31848,ACCT 3330,02,3.000,Auditing,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/25-05/04', 'location': 'DSBN 215'}]",['MR 1100am-1215pm 01/25-05/04 DSBN 215'],Annie Lastowski  Witte,Annie Lastowski  Witte (P),20,20,0
Spring2021,31849,ACCT 3330,03,3.000,Auditing,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/25-05/04', 'location': 'DSBN 215'}]",['MR 1230pm-0145pm 01/25-05/04 DSBN 215'],Annie Lastowski  Witte,Annie Lastowski  Witte (P),20,20,0
Spring2021,31850,ACCT 3343,01,3.000,Federal Income Taxation I,"[{'days': 'W', 'times': '0500pm-0730pm', 'dates': '01/25-05/04', 'location': 'DSBN 216'}]",['W 0500pm-0730pm 01/25-05/04 DSBN 216'],Ahmed M.  Ebrahim,Ahmed M.  Ebrahim (P),30,27,3
Spring2021,31851,ACCT 3344,01,3.000,Individual Taxation: Socioeconomic Applications,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/25-05/04', 'location': 'DSBN 206'}]",['MR 0200pm-0315pm 01/25-05/04 DSBN 206'],Ahmed M.  Ebrahim,Ahmed M.  Ebrahim (P),15,10,5
Spring2021,31852,ACCT 3345,01,3.000,Federal Income Taxation II,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/26-03/16', 'location': 'DSBN L03'}]",['W 0630pm-0900pm 01/26-03/16 DSBN L03'],Kathi M.  Mettler,Kathi M.  Mettler (P),20,16,4
Spring2021,31868,ACCT 3980,01,3.000,Internship,[],[],Sarah Jennie  Bollinger,Sarah Jennie  Bollinger (P),15,6,9
Spring2021,32669,ACCT 3990,AE,0.000,Independent Study,[],[],Ahmed M.  Ebrahim,Ahmed M.  Ebrahim (P),60,53,7
Spring2021,32670,ACCT 3990,AK,0.000,Independent Study,[],[],Arleen N.  Kardos,Arleen N.  Kardos (P),175,159,16
Spring2021,31853,ACCT 4310,01,3.000,Advanced Accounting,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/25-05/04', 'location': 'DSBN 212'}]",['TF 0930am-1045am 01/25-05/04 DSBN 212'],Kristen Ann  Tharrington,Kristen Ann  Tharrington (P),20,21,-1
Spring2021,31854,ACCT 4310,02,3.000,Advanced Accounting,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/25-05/04', 'location': 'DSBN 216'}]",['TF 1230pm-0145pm 01/25-05/04 DSBN 216'],Kristen Ann  Tharrington,Kristen Ann  Tharrington (P),20,21,-1
Spring2021,31855,ACCT 4310,03,3.000,Advanced Accounting,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/25-05/04', 'location': 'DSBN 204'}]",['TF 0200pm-0315pm 01/25-05/04 DSBN 204'],Kristen Ann  Tharrington,Kristen Ann  Tharrington (P),20,20,0
Spring2021,31856,ACCT 6500,01,3.000,Accounting Information for Decision-Making,"[{'days': 'T', 'times': '0630pm-0930pm', 'dates': '03/17-05/05', 'location': 'ONLINE '}]",['T 0630pm-0930pm 03/17-05/05 ONLINE '],Michael P.  Coyne,Michael P.  Coyne (P),28,16,12
Spring2021,31857,ACCT 6500,02,3.000,Accounting Information for Decision-Making,"[{'days': 'W', 'times': '0200pm-0500pm', 'dates': '03/17-05/05', 'location': 'ONLINE '}]",['W 0200pm-0500pm 03/17-05/05 ONLINE '],Michael P.  Coyne,Michael P.  Coyne (P),28,16,12
Spring2021,31858,ACCT 6500,03,3.000,Accounting Information for Decision-Making,"[{'days': 'W', 'times': '0630pm-0930pm', 'dates': '03/17-05/05', 'location': 'ONLINE '}]",['W 0630pm-0930pm 03/17-05/05 ONLINE '],Michael P.  Coyne,Michael P.  Coyne (P),28,16,12
Spring2021,31859,ACCT 6560,01,3.000,Audit Issues in a Global Environment,"[{'days': 'MR', 'times': '0750am-1050am', 'dates': '01/26-03/16', 'location': 'ONLINE '}]",['MR 0750am-1050am 01/26-03/16 ONLINE '],Kara E.  Hunter,Kara E.  Hunter (P),14,18,-4
Spring2021,31860,ACCT 6560,02,3.000,Audit Issues in a Global Environment,"[{'days': 'MR', 'times': '0750am-1050am', 'dates': '03/17-05/05', 'location': 'ONLINE '}]",['MR 0750am-1050am 03/17-05/05 ONLINE '],Kara E.  Hunter,Kara E.  Hunter (P),20,20,0
Spring2021,31861,ACCT 6560,03,3.000,Audit Issues in a Global Environment,"[{'days': 'MR', 'times': '1130am-0230pm', 'dates': '01/26-03/16', 'location': 'ONLINE '}]",['MR 1130am-0230pm 01/26-03/16 ONLINE '],Kara E.  Hunter,Kara E.  Hunter (P),14,12,2
Spring2021,31862,ACCT 6565,01,3.000,Forensic Accounting,"[{'days': 'TR', 'times': '0630pm-0930pm', 'dates': '03/17-05/05', 'location': 'ONLINE '}]",['TR 0630pm-0930pm 03/17-05/05 ONLINE '],Timothy   Hedley,Timothy   Hedley (P),24,24,0
Spring2021,31863,ACCT 6900,01,3.000,Seminar: Special Topics in Accounting,"[{'days': 'MW', 'times': '0230pm-0430pm', 'dates': '03/17-05/05', 'location': 'ONLINE '}, {'days': 'F', 'times': '1025am-1225pm', 'dates': '03/17-05/05', 'location': 'ONLINE '}]","['MW 0230pm-0430pm 03/17-05/05 ONLINE ', 'F 1025am-1225pm 03/17-05/05 ONLINE ', 'F 1025am-1225pm 03/17-05/05 ONLINE ']",Laurie G.  Richardson,Laurie G.  Richardson (P),14,12,2
Spring2021,31864,ACCT 6900,02,3.000,Seminar: Special Topics in Accounting,"[{'days': 'MW', 'times': '0500pm-0700pm', 'dates': '03/17-05/05', 'location': 'ONLINE '}, {'days': 'F', 'times': '1025am-1225pm', 'dates': '03/17-05/05', 'location': 'ONLINE '}]","['MW 0500pm-0700pm 03/17-05/05 ONLINE ', 'F 1025am-1225pm 03/17-05/05 ONLINE ', 'F 1025am-1225pm 03/17-05/05 ONLINE ']",Laurie G.  Richardson,Laurie G.  Richardson (P),18,12,6
Spring2021,32373,ACCT 6980,01,3.000,Practicum in Accounting,[],[],Kathi M.  Mettler,Kathi M.  Mettler (P),12,16,-4
Spring2021,32641,AMST 3990,PB,3.000,Independent Research Project,[],[],Peter L.  Bayers,Peter L.  Bayers (P),3,2,1
Spring2021,32062,AMST 5407,01,3.000,America and the World,"[{'days': 'R', 'times': '0500pm-0730pm', 'dates': '01/25-05/14', 'location': 'CNS 108'}]",['R 0500pm-0730pm 01/25-05/14 CNS 108'],David W.  McFadden,David W.  McFadden (P),15,4,11
Spring2021,32447,AMST 5990,ML,3.000,Independent Study,[],[],Martha S.  LoMonaco,Martha S.  LoMonaco (P),1,1,0
Spring2021,31511,ANTH 1100,01,3.000,Introduction to Four-Field Anthropology,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/25-05/04', 'location': 'CNS 209'}]",['TF 1230pm-0145pm 01/25-05/04 CNS 209'],Scott M.  Lacy,Scott M.  Lacy (P),24,22,2
Spring2021,31512,ANTH 1100,02,3.000,Introduction to Four-Field Anthropology,[],[],Christopher   Hebdon,Christopher   Hebdon (P),20,20,0
Spring2021,31513,ANTH 1110,01,3.000,Cultural Anthropology,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/25-05/04', 'location': 'MCA 107'}]",['TF 1100am-1215pm 01/25-05/04 MCA 107'],Alfred   Babo,Alfred   Babo (P),24,23,1
Spring2021,31514,ANTH 1110,02,3.000,Cultural Anthropology,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/25-05/04', 'location': 'MCA 107'}]",['TF 1230pm-0145pm 01/25-05/04 MCA 107'],Alfred   Babo,Alfred   Babo (P),24,23,1
Spring2021,31515,ANTH 1125,01,3.000,"Sex, Gender, and Sexual Orientation","[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '01/25-05/04', 'location': 'CNS 101'}]",['R 0630pm-0900pm 01/25-05/04 CNS 101'],Sarah A.  Wessler,Sarah A.  Wessler (P),24,24,0
Spring2021,31516,ANTH 1200,01,3.000,Biological Anthropology,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/25-05/04', 'location': 'CNS 203'}]",['MR 0200pm-0315pm 01/25-05/04 CNS 203'],Sarah   Poniros,Sarah   Poniros (P),24,24,0
Spring2021,31517,ANTH 1200,02,3.000,Biological Anthropology,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/25-05/04', 'location': 'CNS 203'}]",['MR 0330pm-0445pm 01/25-05/04 CNS 203'],Sarah   Poniros,Sarah   Poniros (P),24,24,0
Spring2021,31518,ANTH 1200,03,3.000,Biological Anthropology,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '01/25-05/04', 'location': 'CNS 306'}]",['TR 0500pm-0615pm 01/25-05/04 CNS 306'],Kimberly   Raymond,Kimberly   Raymond (P),24,25,-1
Spring2021,31519,ANTH 1200,04,3.000,Biological Anthropology,"[{'days': 'TR', 'times': '0630pm-0745pm', 'dates': '01/25-05/04', 'location': 'CNS 306'}]",['TR 0630pm-0745pm 01/25-05/04 CNS 306'],Kimberly   Raymond,Kimberly   Raymond (P),24,24,0
Spring2021,32471,ANTH 1200,05,3.000,Biological Anthropology,[],[],Joseph A.  Wilson,Joseph A.  Wilson (P),24,24,0
Spring2021,31520,ANTH 1210,01,3.000,Biomedical Anthropology,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/25-05/04', 'location': 'CNS 108'}]",['M 0630pm-0900pm 01/25-05/04 CNS 108'],Gary P.  Aronsen,Gary P.  Aronsen (P),24,24,0
Spring2021,31521,ANTH 1210,02,3.000,Biomedical Anthropology,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '01/25-05/04', 'location': 'CNS 209'}]",['T 0500pm-0730pm 01/25-05/04 CNS 209'],Gary P.  Aronsen,Gary P.  Aronsen (P),24,24,0
Spring2021,31523,ANTH 2010,01,3.000,Culture and Political Economy,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/25-05/04', 'location': 'MCA 107'}]",['TF 0200pm-0315pm 01/25-05/04 MCA 107'],Alfred   Babo,Alfred   Babo (P),5,6,-1
Spring2021,31524,ANTH 2100,01,3.000,Culture and Inequality,"[{'days': 'W', 'times': '0630pm-0745pm', 'dates': '01/25-05/04', 'location': 'CNS 108'}]",['W 0630pm-0745pm 01/25-05/04 CNS 108'],Sarah A.  Wessler,Sarah A.  Wessler (P),24,25,-1
Spring2021,31525,ANTH 3700,01,3.000,Grant Writing for the Social Sciences,[],[],David   Crawford,David   Crawford (P),20,18,2
Spring2021,31069,AETH 2262,01,3.000,Ethics and the Community,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/25-05/04', 'location': 'DSBN 216'}]",['W 0200pm-0430pm 01/25-05/04 DSBN 216'],Robert A.  Liftig,Robert A.  Liftig (P),30,30,0
Spring2021,31070,AETH 2265,01,3.000,Ethics in Education,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '01/25-05/04', 'location': 'DSBN 216'}]",['TR 0500pm-0615pm 01/25-05/04 DSBN 216'],Romina A.  Pacheco,Romina A.  Pacheco (P),30,30,0
Spring2021,31071,AETH 2281,01,3.000,Ethics of Communications,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/25-05/04', 'location': 'DSBN 204'}]",['T 0630pm-0900pm 01/25-05/04 DSBN 204'],Barry   Butler,Barry   Butler (P),30,29,1
Spring2021,31072,AETH 2283,01,3.000,Environmental Justice,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/25-05/04', 'location': 'DSBN 110'}]",['M 0630pm-0900pm 01/25-05/04 DSBN 110'],Richard L.  Newman,Richard L.  Newman (P),30,29,1
Spring2021,31073,AETH 2284,01,3.000,Environmental Ethics,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '01/25-05/04', 'location': 'DSBN 101'}]",['T 0500pm-0730pm 01/25-05/04 DSBN 101'],Richard E.  Hyman,Richard E.  Hyman (P),30,29,1
Spring2021,31074,AETH 2285,01,3.000,Ethics of Health Care,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '01/25-05/04', 'location': 'DSBN 110'}]",['R 0630pm-0900pm 01/25-05/04 DSBN 110'],Curtis R.  Naser,Curtis R.  Naser (P),30,29,1
Spring2021,31075,AETH 2285,02,3.000,Ethics of Health Care,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '01/25-05/04', 'location': 'DSBN 201'}]",['T 0500pm-0730pm 01/25-05/04 DSBN 201'],Richard L.  Newman,Richard L.  Newman (P),30,29,1
Spring2021,31076,AETH 2287,01,3.000,Engineering Ethics,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/25-05/04', 'location': 'DSBN 204'}]",['MR 0200pm-0315pm 01/25-05/04 DSBN 204'],David P.  Schmidt,David P.  Schmidt (P),34,34,0
Spring2021,31077,AETH 2291,01,3.000,Business Ethics,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/25-05/04', 'location': 'CNS 304'}]",['T 0630pm-0900pm 01/25-05/04 CNS 304'],Scott W.  Ventrella,Scott W.  Ventrella (P),30,30,0
Spring2021,31078,AETH 2291,02,3.000,Business Ethics,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/25-05/04', 'location': 'DSBN 216'}]",['M 0630pm-0900pm 01/25-05/04 DSBN 216'],Karrin   Smoley,Karrin   Smoley (P),30,30,0
Spring2021,31079,AETH 2291,03,3.000,Business Ethics,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/25-05/04', 'location': 'DSBN 204'}]",['W 0200pm-0430pm 01/25-05/04 DSBN 204'],Norma   Schmidt,Norma   Schmidt (P),30,32,-2
Spring2021,31080,AETH 2291,04,3.000,Business Ethics,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/25-05/04', 'location': 'DSBN 204'}]",['W 0630pm-0900pm 01/25-05/04 DSBN 204'],Norma   Schmidt,Norma   Schmidt (P),30,30,0
Spring2021,31081,AETH 2291,05,3.000,Business Ethics,[],[],James Abordo   Ong,James Abordo   Ong (P),20,20,0
Spring2021,31082,AETH 2291,06,3.000,Business Ethics,[],[],James Abordo   Ong,James Abordo   Ong (P),20,21,-1
Spring2021,31083,AETH 2291,07,3.000,Business Ethics,[],[],Jeffrey L.  Yoder,Jeffrey L.  Yoder (P),20,20,0
Spring2021,31084,AETH 2291,08,3.000,Business Ethics,[],[],Jeffrey L.  Yoder,Jeffrey L.  Yoder (P),20,20,0
Spring2021,32296,AETH 3391,01,3.000,"Seminar in Business Law, Regulation, and Ethics","[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/25-05/04', 'location': 'DSBN 204'}]",['M 0630pm-0900pm 01/25-05/04 DSBN 204'],David P.  Schmidt,David P.  Schmidt (P),15,8,7
Spring2021,32658,AETH 3990,DS,3.000,Independent Study,[],[],David P.  Schmidt,David P.  Schmidt (P),3,1,2
Spring2021,32125,AHST 1001,01,3.000,Exploring Art History: Technology and Art,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/25-05/04', 'location': 'BLM LL105'}]",['MR 0930am-1045am 01/25-05/04 BLM LL105'],Katherine A.  Schwab,Katherine A.  Schwab (P),20,20,0
Spring2021,32126,AHST 1001,02,3.000,Exploring Art History: Technology and Art,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/25-05/04', 'location': 'BLM LL105'}]",['MR 1100am-1215pm 01/25-05/04 BLM LL105'],Katherine A.  Schwab,Katherine A.  Schwab (P),20,20,0
Spring2021,32127,AHST 1002,01,3.000,"Exploring Art History: Migration and Art: Raids, Trade, Pilgrimage","[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/25-05/04', 'location': 'CNS 6'}]",['TF 1100am-1215pm 01/25-05/04 CNS 6'],Marice E.  Rose,Marice E.  Rose (P),25,26,-1
Spring2021,32128,AHST 1003,01,3.000,"Exploring Art History: Life, Death, and the Afterlife in Art","[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/25-05/04', 'location': 'CNS 6'}]",['TF 1230pm-0145pm 01/25-05/04 CNS 6'],Ive E.  Covaci,Ive E.  Covaci (P),25,25,0
Spring2021,32129,AHST 1005,01,3.000,"Exploring Art History: Sex, Sacrilege, Scandals: From Caves to Culture Wars","[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/25-05/04', 'location': 'CNS 6'}]",['MR 0930am-1045am 01/25-05/04 CNS 6'],Philip I.  Eliasoph,Philip I.  Eliasoph (P),20,20,0
Spring2021,32130,AHST 1005,02,3.000,"Exploring Art History: Sex, Sacrilege, Scandals: From Caves to Culture Wars","[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/25-05/04', 'location': 'CNS 6'}]",['MR 1100am-1215pm 01/25-05/04 CNS 6'],Philip I.  Eliasoph,Philip I.  Eliasoph (P),20,19,1
Spring2021,32131,AHST 1005,03,3.000,"Exploring Art History: Sex, Sacrilege, Scandals: From Caves to Culture Wars","[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/25-05/04', 'location': 'CNS 6'}]",['M 0630pm-0900pm 01/25-05/04 CNS 6'],Philip I.  Eliasoph,Philip I.  Eliasoph (P),20,19,1
Spring2021,32132,AHST 1103,01,3.000,"Art of Africa, the Caribbean, and the Americas",[],[],Dawn M.  Pilotti,Dawn M.  Pilotti (P),20,19,1
Spring2021,32659,AHST 1103,02,3.000,"Art of Africa, the Caribbean, and the Americas",[],[],Dawn M.  Pilotti,Dawn M.  Pilotti (P),20,18,2
Spring2021,32400,AHST 1105,01,3.000,History of Architecture,"[{'days': 'W', 'times': '0930am-1200pm', 'dates': '01/25-05/04', 'location': 'ONLINE '}]",['W 0930am-1200pm 01/25-05/04 ONLINE '],Amy   Rutledge,"Amy   Rutledge (P), Robert A.  Hardy ",12,10,2
