term,crn,catalog_id,section,credits,title,meetings,timecodes,primary_instructor,instructors,cap,act,rem
Summer2020,50390,NS 0312C,04,0.000,Medical Surgical Nursing I Clinical,"[{'days': 'MTWR', 'times': '0700am-0500pm', 'dates': '08/24-08/27', 'location': 'YAL '}]",['MTWR 0700am-0500pm 08/24-08/27 YAL '],Jessica   Marraffa,Jessica   Marraffa (P),9,0,9
Summer2020,50391,NS 0312C,05,0.000,Medical Surgical Nursing I Clinical,"[{'days': 'MTWR', 'times': '0700am-0500pm', 'dates': '08/24-08/27', 'location': 'YAL '}]",['MTWR 0700am-0500pm 08/24-08/27 YAL '],Majeda   Basilio,Majeda   Basilio (P),8,0,8
Summer2020,50028,NS 0312C,X,0.000,Medical Surgical Nursing I Clinical,"[{'days': 'W', 'times': '0700am-1100am', 'dates': '05/20-05/20', 'location': 'TBA'}, {'days': 'WR', 'times': '0700am-0500pm', 'dates': '05/21-05/28', 'location': 'TBA'}, {'days': 'TW', 'times': '0700am-0500pm', 'dates': '06/02-06/16', 'location': 'TBA'}]","['W 0700am-1100am 05/20-05/20 TBA', 'WR 0700am-0500pm 05/21-05/28 TBA', 'WR 0700am-0500pm 05/21-05/28 TBA', 'TW 0700am-0500pm 06/02-06/16 TBA', 'TW 0700am-0500pm 06/02-06/16 TBA']",Rose   Iannino-Renz,Rose   Iannino-Renz (P),29,27,2
Summer2020,50029,NS 0314,OL1,4.000,Maternal and Newborn Nursing,"[{'days': 'TR', 'times': '0900am-0100pm', 'dates': '06/02-07/09', 'location': 'ONLINE '}]",['TR 0900am-0100pm 06/02-07/09 ONLINE '],Kelly Ann  Sullivan,Kelly Ann  Sullivan (P),58,56,2
Summer2020,50359,NS 0314C,01,0.000,Maternal and Newborn Nursing Clinical,"[{'days': 'W', 'times': '0700am-0200pm', 'dates': '06/03-06/03', 'location': 'YAL '}]",['W 0700am-0200pm 06/03-06/03 YAL '],Hannah   Roncallo,Hannah   Roncallo (P),6,6,0
Summer2020,50360,NS 0314C,02,0.000,Maternal and Newborn Nursing Clinical,"[{'days': 'F', 'times': '0700am-0200pm', 'dates': '06/05-06/05', 'location': 'YAL '}]",['F 0700am-0200pm 06/05-06/05 YAL '],Hannah   Roncallo,Hannah   Roncallo (P),6,5,1
Summer2020,50361,NS 0314C,03,0.000,Maternal and Newborn Nursing Clinical,"[{'days': 'W', 'times': '0700am-0200pm', 'dates': '06/10-06/10', 'location': 'YAL '}]",['W 0700am-0200pm 06/10-06/10 YAL '],Hannah   Roncallo,Hannah   Roncallo (P),6,5,1
Summer2020,50362,NS 0314C,04,0.000,Maternal and Newborn Nursing Clinical,"[{'days': 'F', 'times': '0700am-0200pm', 'dates': '06/12-06/12', 'location': 'YAL '}]",['F 0700am-0200pm 06/12-06/12 YAL '],Hannah   Roncallo,Hannah   Roncallo (P),6,6,0
Summer2020,50363,NS 0314C,05,0.000,Maternal and Newborn Nursing Clinical,"[{'days': 'W', 'times': '0700am-0200pm', 'dates': '06/17-06/17', 'location': 'YAL '}]",['W 0700am-0200pm 06/17-06/17 YAL '],Hannah   Roncallo,Hannah   Roncallo (P),6,6,0
Summer2020,50364,NS 0314C,06,0.000,Maternal and Newborn Nursing Clinical,"[{'days': 'F', 'times': '0700am-0200pm', 'dates': '06/19-06/19', 'location': 'YAL '}]",['F 0700am-0200pm 06/19-06/19 YAL '],Hannah   Roncallo,Hannah   Roncallo (P),6,5,1
Summer2020,50365,NS 0314C,07,0.000,Maternal and Newborn Nursing Clinical,"[{'days': 'W', 'times': '0700am-0200pm', 'dates': '06/24-06/24', 'location': 'YAL '}]",['W 0700am-0200pm 06/24-06/24 YAL '],Hannah   Roncallo,Hannah   Roncallo (P),6,5,1
Summer2020,50366,NS 0314C,08,0.000,Maternal and Newborn Nursing Clinical,"[{'days': 'F', 'times': '0700am-0200pm', 'dates': '06/26-06/26', 'location': 'YAL '}]",['F 0700am-0200pm 06/26-06/26 YAL '],Hannah   Roncallo,Hannah   Roncallo (P),6,6,0
Summer2020,50367,NS 0314C,09,0.000,Maternal and Newborn Nursing Clinical,"[{'days': 'W', 'times': '0700am-0200pm', 'dates': '07/01-07/01', 'location': 'YAL '}]",['W 0700am-0200pm 07/01-07/01 YAL '],Hannah   Roncallo,Hannah   Roncallo (P),6,5,1
Summer2020,50368,NS 0314C,10,0.000,Maternal and Newborn Nursing Clinical,"[{'days': 'F', 'times': '0700am-0200pm', 'dates': '07/03-07/03', 'location': 'YAL '}]",['F 0700am-0200pm 07/03-07/03 YAL '],Hannah   Roncallo,Hannah   Roncallo (P),6,6,0
Summer2020,50030,NS 0314C,X,0.000,Maternal and Newborn Nursing Clinical,[],[],Kelly Ann  Sullivan,Kelly Ann  Sullivan (P),58,1,57
Summer2020,50031,NS 0330,OL1,4.000,Population Health,[],[],Diana R.  Mager,Diana R.  Mager (P),59,58,1
Summer2020,50032,NS 0330C,OL1,0.000,Population Health Clinical,"[{'days': 'TWR', 'times': '0700am-0100pm', 'dates': '05/19-05/28', 'location': 'ONLINE '}]",['TWR 0700am-0100pm 05/19-05/28 ONLINE '],Jessica   Planas,Jessica   Planas (P),10,9,1
Summer2020,50373,NS 0330C,OL2,0.000,Population Health Clinical,"[{'days': 'TWR', 'times': '0700am-0100pm', 'dates': '05/19-05/28', 'location': 'ONLINE '}]",['TWR 0700am-0100pm 05/19-05/28 ONLINE '],Jessica   Planas,Jessica   Planas (P),10,9,1
Summer2020,50374,NS 0330C,OL3,0.000,Population Health Clinical,"[{'days': 'TWR', 'times': '0700am-0100pm', 'dates': '05/19-05/28', 'location': 'ONLINE '}]",['TWR 0700am-0100pm 05/19-05/28 ONLINE '],Erica   Wuchiski,Erica   Wuchiski (P),10,10,0
Summer2020,50375,NS 0330C,OL4,0.000,Population Health Clinical,"[{'days': 'TWR', 'times': '0700am-0100pm', 'dates': '05/19-05/28', 'location': 'ONLINE '}]",['TWR 0700am-0100pm 05/19-05/28 ONLINE '],Kelly Ann  Sullivan,Kelly Ann  Sullivan (P),10,10,0
Summer2020,50376,NS 0330C,OL5,0.000,Population Health Clinical,"[{'days': 'TWR', 'times': '0700am-0100pm', 'dates': '05/19-05/28', 'location': 'ONLINE '}]",['TWR 0700am-0100pm 05/19-05/28 ONLINE '],Kathleen D.  Lovanio,Kathleen D.  Lovanio (P),10,10,0
Summer2020,50377,NS 0330C,OL6,0.000,Population Health Clinical,"[{'days': 'TWR', 'times': '0700am-0100pm', 'dates': '05/19-05/28', 'location': 'ONLINE '}]",['TWR 0700am-0100pm 05/19-05/28 ONLINE '],Laura A.  Conklin,Laura A.  Conklin (P),10,10,0
Summer2020,50033,NS 0332,OL1,4.000,Transition to Professional Nursing,"[{'days': 'F', 'times': '0800am-0800pm', 'dates': '05/29-05/29', 'location': 'ONLINE '}]",['F 0800am-0800pm 05/29-05/29 ONLINE '],Mary M  Murphy,Mary M  Murphy (P),58,58,0
Summer2020,50392,NS 0332C,01,0.000,Transition to Professional Nursing Clinical,[],[],Michelle   Saglimbene,Michelle   Saglimbene (P),5,4,1
Summer2020,50393,NS 0332C,02,0.000,Transition to Professional Nursing Clinical,[],[],Jessica   Marraffa,Jessica   Marraffa (P),5,4,1
Summer2020,50394,NS 0332C,03,0.000,Transition to Professional Nursing Clinical,[],[],Patricia A.  Lamb,Patricia A.  Lamb (P),5,5,0
Summer2020,50395,NS 0332C,04,0.000,Transition to Professional Nursing Clinical,[],[],Kelsey   Doyle,Kelsey   Doyle (P),5,5,0
Summer2020,50396,NS 0332C,05,0.000,Transition to Professional Nursing Clinical,[],[],Laura A.  Conklin,Laura A.  Conklin (P),5,4,1
Summer2020,50397,NS 0332C,06,0.000,Transition to Professional Nursing Clinical,[],[],Susan N.  Bartos,Susan N.  Bartos (P),5,4,1
Summer2020,50398,NS 0332C,07,0.000,Transition to Professional Nursing Clinical,[],[],Danielle E.  Hall,Danielle E.  Hall (P),5,4,1
Summer2020,50399,NS 0332C,08,0.000,Transition to Professional Nursing Clinical,[],[],Suzanne T.  Turner,Suzanne T.  Turner (P),5,4,1
Summer2020,50400,NS 0332C,09,0.000,Transition to Professional Nursing Clinical,[],[],Hannah   Zhang,Hannah   Zhang (P),5,4,1
Summer2020,50401,NS 0332C,10,0.000,Transition to Professional Nursing Clinical,[],[],Evanica   Rosselli,Evanica   Rosselli (P),5,5,0
Summer2020,50402,NS 0332C,11,0.000,Transition to Professional Nursing Clinical,[],[],Michele Marie  Lecardo,Michele Marie  Lecardo (P),4,4,0
Summer2020,50403,NS 0332C,12,0.000,Transition to Professional Nursing Clinical,[],[],Majeda   Basilio,Majeda   Basilio (P),4,4,0
Summer2020,50034,NS 0332C,X,0.000,Transition to Professional Nursing Clinical,[],[],TBA,TBA,58,7,51
Summer2020,50035,NS 0602,OL1,3.000,Healthcare Economics and Marketing,"[{'days': 'W', 'times': '0500pm-0730pm', 'dates': '05/27-05/27', 'location': 'ONLINE '}, {'days': 'W', 'times': '0500pm-0730pm', 'dates': '06/10-06/10', 'location': 'ONLINE '}, {'days': 'W', 'times': '0500pm-0730pm', 'dates': '06/24-06/24', 'location': 'ONLINE '}, {'days': 'W', 'times': '0500pm-0730pm', 'dates': '07/08-07/08', 'location': 'ONLINE '}, {'days': 'W', 'times': '0500pm-0730pm', 'dates': '07/22-07/22', 'location': 'ONLINE '}, {'days': 'W', 'times': '0500pm-0730pm', 'dates': '08/12-08/12', 'location': 'ONLINE '}]","['W 0500pm-0730pm 05/27-05/27 ONLINE ', 'W 0500pm-0730pm 06/10-06/10 ONLINE ', 'W 0500pm-0730pm 06/10-06/10 ONLINE ', 'W 0500pm-0730pm 06/24-06/24 ONLINE ', 'W 0500pm-0730pm 06/24-06/24 ONLINE ', 'W 0500pm-0730pm 07/08-07/08 ONLINE ', 'W 0500pm-0730pm 07/08-07/08 ONLINE ', 'W 0500pm-0730pm 07/22-07/22 ONLINE ', 'W 0500pm-0730pm 07/22-07/22 ONLINE ', 'W 0500pm-0730pm 08/12-08/12 ONLINE ', 'W 0500pm-0730pm 08/12-08/12 ONLINE ']",Anna-Maria   Aksan,Anna-Maria   Aksan (P),10,6,4
Summer2020,50036,NS 0604,OL1,4.000,Advanced Health Assessment,"[{'days': 'R', 'times': '0500pm-0900pm', 'dates': '05/18-08/14', 'location': 'NHS 403'}]",['R 0500pm-0900pm 05/18-08/14 NHS 403'],John Joseph  DiGiacomo,"John Joseph  DiGiacomo (P), Donna   Coletti ",30,27,3
Summer2020,50037,NS 0605,OL1,3.000,Advanced Healthcare Policy,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '05/19-05/19', 'location': 'ONLINE '}, {'days': 'T', 'times': '0500pm-0730pm', 'dates': '06/09-06/09', 'location': 'ONLINE '}, {'days': 'T', 'times': '0500pm-0730pm', 'dates': '06/23-06/23', 'location': 'ONLINE '}, {'days': 'T', 'times': '0500pm-0730pm', 'dates': '07/07-07/07', 'location': 'ONLINE '}]","['T 0500pm-0730pm 05/19-05/19 ONLINE ', 'T 0500pm-0730pm 06/09-06/09 ONLINE ', 'T 0500pm-0730pm 06/09-06/09 ONLINE ', 'T 0500pm-0730pm 06/23-06/23 ONLINE ', 'T 0500pm-0730pm 06/23-06/23 ONLINE ', 'T 0500pm-0730pm 07/07-07/07 ONLINE ', 'T 0500pm-0730pm 07/07-07/07 ONLINE ']",Karen H.  Burrows,Karen H.  Burrows (P),31,31,0
Summer2020,50038,NS 0605,OL2,3.000,Advanced Healthcare Policy,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '05/26-05/26', 'location': 'ONLINE '}, {'days': 'T', 'times': '0500pm-0730pm', 'dates': '06/16-06/16', 'location': 'ONLINE '}, {'days': 'T', 'times': '0500pm-0730pm', 'dates': '06/30-07/07', 'location': 'ONLINE '}]","['T 0500pm-0730pm 05/26-05/26 ONLINE ', 'T 0500pm-0730pm 06/16-06/16 ONLINE ', 'T 0500pm-0730pm 06/16-06/16 ONLINE ', 'T 0500pm-0730pm 06/30-07/07 ONLINE ', 'T 0500pm-0730pm 06/30-07/07 ONLINE ']",Karen H.  Burrows,Karen H.  Burrows (P),31,29,2
Summer2020,50039,NS 0611,OL1,3.000,Population Health,"[{'days': 'T', 'times': '0830am-0230pm', 'dates': '05/19-05/19', 'location': 'ONLINE '}, {'days': 'T', 'times': '0900am-0100pm', 'dates': '05/26-05/26', 'location': 'ONLINE '}, {'days': 'T', 'times': '0900am-1100am', 'dates': '06/09-06/09', 'location': 'ONLINE '}]","['T 0830am-0230pm 05/19-05/19 ONLINE ', 'T 0900am-0100pm 05/26-05/26 ONLINE ', 'T 0900am-0100pm 05/26-05/26 ONLINE ', 'T 0900am-1100am 06/09-06/09 ONLINE ', 'T 0900am-1100am 06/09-06/09 ONLINE ']",Diana R.  Mager,Diana R.  Mager (P),45,38,7
Summer2020,50040,NS 0612,OL1,3.000,Research Translation for Clinical Practice,"[{'days': 'W', 'times': '0500pm-0730pm', 'dates': '05/20-05/20', 'location': 'ONLINE '}, {'days': 'FS', 'times': '0830am-0400pm', 'dates': '05/29-05/30', 'location': 'ONLINE '}, {'days': 'W', 'times': '0500pm-0730pm', 'dates': '06/03-06/03', 'location': 'ONLINE '}, {'days': 'FS', 'times': '0830am-0400pm', 'dates': '06/12-06/19', 'location': 'ONLINE '}]","['W 0500pm-0730pm 05/20-05/20 ONLINE ', 'FS 0830am-0400pm 05/29-05/30 ONLINE ', 'FS 0830am-0400pm 05/29-05/30 ONLINE ', 'W 0500pm-0730pm 06/03-06/03 ONLINE ', 'W 0500pm-0730pm 06/03-06/03 ONLINE ', 'FS 0830am-0400pm 06/12-06/19 ONLINE ', 'FS 0830am-0400pm 06/12-06/19 ONLINE ']",Cynthia A.  Bautista,Cynthia A.  Bautista (P),30,14,16
Summer2020,50041,NS 0614,OL1,3.000,Information Technology for Healthcare Improvement,"[{'days': 'M', 'times': '0500pm-0730pm', 'dates': '05/18-05/18', 'location': 'ONLINE '}, {'days': 'M', 'times': '0500pm-0730pm', 'dates': '06/08-06/08', 'location': 'ONLINE '}, {'days': 'M', 'times': '0500pm-0730pm', 'dates': '07/13-07/13', 'location': 'ONLINE '}]","['M 0500pm-0730pm 05/18-05/18 ONLINE ', 'M 0500pm-0730pm 06/08-06/08 ONLINE ', 'M 0500pm-0730pm 06/08-06/08 ONLINE ', 'M 0500pm-0730pm 07/13-07/13 ONLINE ', 'M 0500pm-0730pm 07/13-07/13 ONLINE ']",Nancy   Antell,Nancy   Antell (P),30,11,19
Summer2020,50042,NS 0641,OL1,3.000,Advanced Pharmacology,"[{'days': 'R', 'times': '0500pm-0730pm', 'dates': '05/18-08/14', 'location': 'ONLINE '}]",['R 0500pm-0730pm 05/18-08/14 ONLINE '],Ralph V.  Tremaglio,Ralph V.  Tremaglio (P),25,18,7
Summer2020,50043,NS 0644,OL1,4.000,Practicum in Adult Health I,"[{'days': 'M', 'times': '0500pm-0830pm', 'dates': '05/18-05/18', 'location': 'ONLINE '}, {'days': 'M', 'times': '0500pm-0830pm', 'dates': '08/10-08/10', 'location': 'ONLINE '}]","['M 0500pm-0830pm 05/18-05/18 ONLINE ', 'M 0500pm-0830pm 08/10-08/10 ONLINE ', 'M 0500pm-0830pm 08/10-08/10 ONLINE ']",Jaclyn Elizabeth  Conelius,"Jaclyn Elizabeth  Conelius (P), Rose   Iannino-Renz , Rachel T.  Kinzler ",24,20,4
Summer2020,50044,NS 0666A,OL1,4.000,Practicum I: PMHNP,"[{'days': 'T', 'times': '0600pm-0730pm', 'dates': '05/18-08/14', 'location': 'ONLINE '}]",['T 0600pm-0730pm 05/18-08/14 ONLINE '],Kathleen A.  Wheeler,Kathleen A.  Wheeler (P),15,13,2
Summer2020,50045,NS 0667,OL1,2.000,Psychopharmacology,"[{'days': 'W', 'times': '0500pm-0800pm', 'dates': '05/27-05/27', 'location': 'ONLINE '}, {'days': 'W', 'times': '0500pm-0800pm', 'dates': '06/10-06/24', 'location': 'ONLINE '}, {'days': 'W', 'times': '0500pm-0800pm', 'dates': '07/08-07/22', 'location': 'ONLINE '}]","['W 0500pm-0800pm 05/27-05/27 ONLINE ', 'W 0500pm-0800pm 06/10-06/24 ONLINE ', 'W 0500pm-0800pm 06/10-06/24 ONLINE ', 'W 0500pm-0800pm 07/08-07/22 ONLINE ', 'W 0500pm-0800pm 07/08-07/22 ONLINE ']",Michael Peter  O'Toole,Michael Peter  O'Toole (P),15,13,2
Summer2020,50046,NS 0670,OL1,3.000,Human Anatomy and Physiology for Nurse Anesthetists,"[{'days': 'TR', 'times': '0100pm-0400pm', 'dates': '05/19-07/14', 'location': 'ONLINE '}]",['TR 0100pm-0400pm 05/19-07/14 ONLINE '],Christine   Earls,Christine   Earls (P),15,15,0
Summer2020,50047,NS 0687,01,1.000-6.000,DNP Immersion,[],[],Joyce Muriel  Shea,Joyce Muriel  Shea (P),30,20,10
Summer2020,50048,NS 0687,02,1.000-6.000,DNP Immersion,[],[],Nancy A.  Moriber,Nancy A.  Moriber (P),30,15,15
Summer2020,50049,NSAN 0673,OL1,3.000,Chemistry and Physics for Nurse Anesthetists,"[{'days': 'W', 'times': '1230pm-0330pm', 'dates': '05/18-08/14', 'location': 'ONLINE '}]",['W 1230pm-0330pm 05/18-08/14 ONLINE '],Nancy A.  Moriber,Nancy A.  Moriber (P),15,15,0
Summer2020,50050,NSAN 0675,OL1,1.000,Clinical Orientation and Specialty Rotations,"[{'days': 'WR', 'times': '0700am-1200pm', 'dates': '05/18-08/14', 'location': 'NHS 411'}]",['WR 0700am-1200pm 05/18-08/14 NHS 411'],Nancy A.  Moriber,Nancy A.  Moriber (P),15,13,2
Summer2020,50051,NSAN 0678,OL1,2.000,Regional Anesthesia and Pain Management in Clinical Practice,"[{'days': 'W', 'times': '0100pm-0500pm', 'dates': '05/18-08/14', 'location': 'NHS 411'}]",['W 0100pm-0500pm 05/18-08/14 NHS 411'],Steven Lewis  Belmont,Steven Lewis  Belmont (P),15,13,2
Summer2020,50052,NSAN 0680,01,2.000,Clinical Practicum III,[],[],Nancy A.  Moriber,Nancy A.  Moriber (P),15,15,0
Summer2020,50053,NSAN 0687,OL1,3.000,Principles of Nurse Anesthesia Practice II,"[{'days': 'MR', 'times': '0100pm-0330pm', 'dates': '05/18-08/14', 'location': 'ONLINE '}]",['MR 0100pm-0330pm 05/18-08/14 ONLINE '],John J.  Orazietti,John J.  Orazietti (P),15,13,2
Summer2020,50287,NSMW 0629,01,6.000,Integration to Nurse-Midwifery Practice,[],[],Jenna Alana  LoGiudice,Jenna Alana  LoGiudice (P),1,0,1
Summer2020,50285,OM 0101,OL1,3.000,Operations Management,[],[],Howard   Bruck,Howard   Bruck (P),20,15,5
Summer2020,50205,OM 0400,OL1,3.000,Business Operations,[],[],Patrick S.  Lee,Patrick S.  Lee (P),20,7,13
Summer2020,50206,PH 0101,OL1,3.000,Introduction to Philosophy,"[{'days': 'MTWR', 'times': '0800am-1000am', 'dates': '05/26-06/26', 'location': 'ONLINE '}, {'days': 'F', 'times': '0800am-1000am', 'dates': '06/26-06/26', 'location': 'ONLINE '}]","['MTWR 0800am-1000am 05/26-06/26 ONLINE ', 'F 0800am-1000am 06/26-06/26 ONLINE ', 'F 0800am-1000am 06/26-06/26 ONLINE ']",Sara   Brill,Sara   Brill (P),22,20,2
Summer2020,50302,PH 0200,OL1,3.000,Ancient Philosophy,"[{'days': 'MTWR', 'times': '0100pm-0300pm', 'dates': '05/26-06/26', 'location': 'ONLINE '}, {'days': 'F', 'times': '0100pm-0300pm', 'dates': '06/26-06/26', 'location': 'ONLINE '}]","['MTWR 0100pm-0300pm 05/26-06/26 ONLINE ', 'F 0100pm-0300pm 06/26-06/26 ONLINE ', 'F 0100pm-0300pm 06/26-06/26 ONLINE ']",Daniel R.  Davenport,Daniel R.  Davenport (P),20,17,3
Summer2020,50347,PH 0200,OL2,3.000,Ancient Philosophy,"[{'days': 'MTWR', 'times': '0100pm-0300pm', 'dates': '07/06-08/07', 'location': 'ONLINE '}]",['MTWR 0100pm-0300pm 07/06-08/07 ONLINE '],Daniel R.  Davenport,Daniel R.  Davenport (P),19,12,7
Summer2020,50208,PS 0078,OL1,3.000,The Nature of the Universe,[],[],Joachim   Kuhn,Joachim   Kuhn (P),20,18,2
Summer2020,50209,PS 0089,OL1,3.000,Physics of Sport,[],[],Robert A.  Cordery,Robert A.  Cordery (P),20,10,10
Summer2020,50210,PS 0115,OL1,3.000,General Physics I,"[{'days': 'MTWR', 'times': '0800am-1000am', 'dates': '05/26-06/26', 'location': 'ONLINE '}, {'days': 'F', 'times': '0800am-1000am', 'dates': '06/26-06/26', 'location': 'ONLINE '}]","['MTWR 0800am-1000am 05/26-06/26 ONLINE ', 'F 0800am-1000am 06/26-06/26 ONLINE ', 'F 0800am-1000am 06/26-06/26 ONLINE ']",Bidyut B.  Das,Bidyut B.  Das (P),25,14,11
Summer2020,50211,PS 0115L,OL1,1.000,General Physics I Lab,"[{'days': 'MTWR', 'times': '1030am-1230pm', 'dates': '05/26-06/26', 'location': 'ONLINE '}, {'days': 'F', 'times': '1030am-1230pm', 'dates': '06/26-06/26', 'location': 'ONLINE '}]","['MTWR 1030am-1230pm 05/26-06/26 ONLINE ', 'F 1030am-1230pm 06/26-06/26 ONLINE ', 'F 1030am-1230pm 06/26-06/26 ONLINE ']",Bidyut B.  Das,Bidyut B.  Das (P),25,12,13
Summer2020,50212,PS 0116,OL1,3.000,General Physics II,"[{'days': 'MTWR', 'times': '0800am-1000am', 'dates': '07/06-08/07', 'location': 'ONLINE '}]",['MTWR 0800am-1000am 07/06-08/07 ONLINE '],Bidyut B.  Das,Bidyut B.  Das (P),25,10,15
Summer2020,50213,PS 0116L,OL1,1.000,General Physics II Lab,"[{'days': 'MTWR', 'times': '1030am-1230pm', 'dates': '07/06-08/07', 'location': 'ONLINE '}]",['MTWR 1030am-1230pm 07/06-08/07 ONLINE '],Bidyut B.  Das,Bidyut B.  Das (P),25,11,14
Summer2020,50299,PO 0101,OL1,3.000,Introduction to American Politics,[],[],Gwendoline M.  Alphonso,Gwendoline M.  Alphonso (P),20,6,14
Summer2020,50315,PO 0271,OL1,3.000,United Nations Security Council Crisis Simulation,[],[],Janie L.  Leatherman,Janie L.  Leatherman (P),20,1,19
Summer2020,50207,PO 0276,OL1,3.000,United States Foreign Policy,[],[],Lucrecia   Garcia Iommi,Lucrecia   Garcia Iommi (P),18,7,11
Summer2020,50478,PY 0098,01,0.000,Comprehensive Exam in Applied Psychology,[],[],Kathleen   Tomlin,Kathleen   Tomlin (P),5,0,5
Summer2020,50086,PY 0099,OL1,0.000,Comprehensive Examination in School Psychology,"[{'days': 'S', 'times': '1000am-0200pm', 'dates': '06/06-06/06', 'location': 'ONLINE '}]",['S 1000am-0200pm 06/06-06/06 ONLINE '],Paula   Gill Lopez,Paula   Gill Lopez (P),20,14,6
Summer2020,50216,PY 0101,OL1,3.000,General Psychology,[],[],Michael Robert  Andreychik,Michael Robert  Andreychik (P),20,13,7
Summer2020,50214,PY 0101,OL2,3.000,General Psychology,[],[],Matthew   LaClair,Matthew   LaClair (P),10,10,0
Summer2020,50217,PY 0111,OL1,3.000,Developmental Psychology for Non-Majors,[],[],Judith   Primavera,Judith   Primavera (P),20,8,12
Summer2020,50219,PY 0131,OL1,3.000,Abnormal Psychology for Non-Majors,[],[],Margaret M.  McClure,Margaret M.  McClure (P),17,14,3
Summer2020,50087,PY 0436,OL1,3.000,Psychopathology and Classification I,"[{'days': 'S', 'times': '0830am-0430pm', 'dates': '05/26-06/26', 'location': 'ONLINE '}]",['S 0830am-0430pm 05/26-06/26 ONLINE '],Ronald J.  Brone,Ronald J.  Brone (P),20,9,11
Summer2020,50307,PY 0444,OL1,3.000,Foundations in Equity-Based Multi-Tiered Systems of Support,"[{'days': 'TR', 'times': '0400pm-0800pm', 'dates': '07/06-08/14', 'location': 'ONLINE '}]",['TR 0400pm-0800pm 07/06-08/14 ONLINE '],Evagelia   Bilias,"Evagelia   Bilias (P), Emily Louise  Winter ",20,13,7
Summer2020,50088,PY 0449,OL1,3.000,Introduction to Clinical Child Neuropsychology,"[{'days': 'MW', 'times': '0430pm-0630pm', 'dates': '05/18-06/08', 'location': 'ONLINE '}, {'days': 'S', 'times': '0800am-1200pm', 'dates': '05/23-05/30', 'location': 'ONLINE '}]","['MW 0430pm-0630pm 05/18-06/08 ONLINE ', 'S 0800am-1200pm 05/23-05/30 ONLINE ', 'S 0800am-1200pm 05/23-05/30 ONLINE ']",Michael F.  Regan,Michael F.  Regan (P),20,11,9
Summer2020,50220,PY 0475,OL1,3.000,Program Evaluation,"[{'days': 'MTWR', 'times': '0500pm-0900pm', 'dates': '05/26-06/04', 'location': 'ONLINE '}]",['MTWR 0500pm-0900pm 05/26-06/04 ONLINE '],Kathleen   Tomlin,Kathleen   Tomlin (P),10,8,2
Summer2020,50221,PY 0501,OL1,3.000,Fundamentals of Survey Design,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '06/08-06/22', 'location': 'ONLINE '}]",['M 0630pm-0900pm 06/08-06/22 ONLINE '],Margaret M.  McClure,Margaret M.  McClure (P),10,6,4
Summer2020,50089,PY 0577,OL1,3.000,Practicum II: Counseling and Group Process,"[{'days': 'T', 'times': '0200pm-0400pm', 'dates': '05/19-06/30', 'location': 'ONLINE '}]",['T 0200pm-0400pm 05/19-06/30 ONLINE '],Paula   Gill Lopez,Paula   Gill Lopez (P),6,6,0
Summer2020,50090,PY 0577,OL2,3.000,Practicum II: Counseling and Group Process,"[{'days': 'T', 'times': '0430pm-0630pm', 'dates': '05/19-06/30', 'location': 'ONLINE '}]",['T 0430pm-0630pm 05/19-06/30 ONLINE '],Paula   Gill Lopez,Paula   Gill Lopez (P),5,5,0
Summer2020,50416,MPA 0420,01,3.000,Leadership,[],[],Michael P.  Pagano,Michael P.  Pagano (P),5,4,1
Summer2020,50201,MPA 0430,OL1,3.000,Economics of the Nonprofit Sector,"[{'days': 'MTW', 'times': '0600pm-0800pm', 'dates': '07/06-07/08', 'location': 'ONLINE '}, {'days': 'MWR', 'times': '0600pm-0800pm', 'dates': '07/13-07/16', 'location': 'ONLINE '}, {'days': 'MR', 'times': '0600pm-0800pm', 'dates': '07/20-07/23', 'location': 'ONLINE '}, {'days': 'MT', 'times': '0600pm-0800pm', 'dates': '07/27-07/28', 'location': 'ONLINE '}, {'days': 'MW', 'times': '0600pm-0800pm', 'dates': '08/03-08/05', 'location': 'ONLINE '}]","['MTW 0600pm-0800pm 07/06-07/08 ONLINE ', 'MWR 0600pm-0800pm 07/13-07/16 ONLINE ', 'MWR 0600pm-0800pm 07/13-07/16 ONLINE ', 'MR 0600pm-0800pm 07/20-07/23 ONLINE ', 'MR 0600pm-0800pm 07/20-07/23 ONLINE ', 'MT 0600pm-0800pm 07/27-07/28 ONLINE ', 'MT 0600pm-0800pm 07/27-07/28 ONLINE ', 'MW 0600pm-0800pm 08/03-08/05 ONLINE ', 'MW 0600pm-0800pm 08/03-08/05 ONLINE ']",Mark S.  Leclair,Mark S.  Leclair (P),15,2,13
Summer2020,50202,MPA 0451,OL1,3.000,Urban Policy,[],[],Richard A.  Greenwald,Richard A.  Greenwald (P),15,8,7
Summer2020,50330,MPA 0500,01,3.000,Internship,[],[],Mark S.  Leclair,Mark S.  Leclair (P),3,1,2
Summer2020,50331,MPA 0500,02,3.000,Internship,[],[],Mark S.  Leclair,Mark S.  Leclair (P),3,1,2
Summer2020,50482,MPA 0510,TS,3.000,Capstone Experience,[],[],Thomas Edward  Sobocinski,Thomas Edward  Sobocinski (P),3,1,2
Summer2020,50222,QA 0400,OL1,3.000,Applied Business Statistics,[],[],Xin Xin   He,Xin Xin   He (P),20,8,12
