term,crn,location,day,start,end
Summer2020,50109,ONLINE ,M,2020-05-18T18:00:00,2020-05-18T21:30:00
Summer2020,50109,ONLINE ,W,2020-05-20T18:00:00,2020-05-20T21:30:00
Summer2020,50109,ONLINE ,W,2020-05-27T18:00:00,2020-05-27T21:30:00
Summer2020,50109,ONLINE ,M,2020-06-01T18:00:00,2020-06-01T21:30:00
Summer2020,50109,ONLINE ,W,2020-06-03T18:00:00,2020-06-03T21:30:00
Summer2020,50109,ONLINE ,M,2020-06-08T18:00:00,2020-06-08T21:30:00
Summer2020,50109,ONLINE ,W,2020-06-10T18:00:00,2020-06-10T21:30:00
Summer2020,50109,ONLINE ,M,2020-06-15T18:00:00,2020-06-15T21:30:00
Summer2020,50109,ONLINE ,W,2020-06-17T18:00:00,2020-06-17T21:30:00
Summer2020,50109,ONLINE ,M,2020-06-22T18:00:00,2020-06-22T21:30:00
Summer2020,50109,ONLINE ,W,2020-06-24T18:00:00,2020-06-24T21:30:00
Summer2020,50109,ONLINE ,R,2020-05-28T18:00:00,2020-05-28T21:30:00
Summer2020,50110,ONLINE ,M,2020-07-06T18:00:00,2020-07-06T21:30:00
Summer2020,50110,ONLINE ,W,2020-07-08T18:00:00,2020-07-08T21:30:00
Summer2020,50110,ONLINE ,M,2020-07-13T18:00:00,2020-07-13T21:30:00
Summer2020,50110,ONLINE ,W,2020-07-15T18:00:00,2020-07-15T21:30:00
Summer2020,50110,ONLINE ,M,2020-07-20T18:00:00,2020-07-20T21:30:00
Summer2020,50110,ONLINE ,W,2020-07-22T18:00:00,2020-07-22T21:30:00
Summer2020,50110,ONLINE ,M,2020-07-27T18:00:00,2020-07-27T21:30:00
Summer2020,50110,ONLINE ,W,2020-07-29T18:00:00,2020-07-29T21:30:00
Summer2020,50110,ONLINE ,M,2020-08-03T18:00:00,2020-08-03T21:30:00
Summer2020,50110,ONLINE ,W,2020-08-05T18:00:00,2020-08-05T21:30:00
Summer2020,50232,ONLINE ,M,2020-05-18T08:00:00,2020-05-18T11:00:00
Summer2020,50232,ONLINE ,F,2020-05-22T08:00:00,2020-05-22T11:00:00
Summer2020,50232,ONLINE ,F,2020-05-29T08:00:00,2020-05-29T11:00:00
Summer2020,50232,ONLINE ,F,2020-06-05T08:00:00,2020-06-05T11:00:00
Summer2020,50232,ONLINE ,F,2020-06-12T08:00:00,2020-06-12T11:00:00
Summer2020,50232,ONLINE ,F,2020-06-19T08:00:00,2020-06-19T11:00:00
Summer2020,50232,ONLINE ,F,2020-06-26T08:00:00,2020-06-26T11:00:00
Summer2020,50232,ONLINE ,T,2020-06-02T08:00:00,2020-06-02T11:00:00
Summer2020,50232,ONLINE ,T,2020-06-09T08:00:00,2020-06-09T11:00:00
Summer2020,50232,ONLINE ,T,2020-06-16T08:00:00,2020-06-16T11:00:00
Summer2020,50232,ONLINE ,T,2020-06-23T08:00:00,2020-06-23T11:00:00
Summer2020,50233,ONLINE ,M,2020-05-18T11:30:00,2020-05-18T14:30:00
Summer2020,50233,ONLINE ,F,2020-05-22T11:30:00,2020-05-22T14:30:00
Summer2020,50233,ONLINE ,F,2020-05-29T11:30:00,2020-05-29T14:30:00
Summer2020,50233,ONLINE ,F,2020-06-05T11:30:00,2020-06-05T14:30:00
Summer2020,50233,ONLINE ,F,2020-06-12T11:30:00,2020-06-12T14:30:00
Summer2020,50233,ONLINE ,F,2020-06-19T11:30:00,2020-06-19T14:30:00
Summer2020,50233,ONLINE ,F,2020-06-26T11:30:00,2020-06-26T14:30:00
Summer2020,50233,ONLINE ,T,2020-06-02T11:30:00,2020-06-02T14:30:00
Summer2020,50233,ONLINE ,T,2020-06-09T11:30:00,2020-06-09T14:30:00
Summer2020,50233,ONLINE ,T,2020-06-16T11:30:00,2020-06-16T14:30:00
Summer2020,50233,ONLINE ,T,2020-06-23T11:30:00,2020-06-23T14:30:00
Summer2020,50234,ONLINE ,M,2020-05-18T15:00:00,2020-05-18T18:00:00
Summer2020,50234,ONLINE ,F,2020-05-22T15:00:00,2020-05-22T18:00:00
Summer2020,50234,ONLINE ,F,2020-05-29T15:00:00,2020-05-29T18:00:00
Summer2020,50234,ONLINE ,F,2020-06-05T15:00:00,2020-06-05T18:00:00
Summer2020,50234,ONLINE ,F,2020-06-12T15:00:00,2020-06-12T18:00:00
Summer2020,50234,ONLINE ,F,2020-06-19T15:00:00,2020-06-19T18:00:00
Summer2020,50234,ONLINE ,F,2020-06-26T15:00:00,2020-06-26T18:00:00
Summer2020,50234,ONLINE ,T,2020-06-02T15:00:00,2020-06-02T18:00:00
Summer2020,50234,ONLINE ,T,2020-06-09T15:00:00,2020-06-09T18:00:00
Summer2020,50234,ONLINE ,T,2020-06-16T15:00:00,2020-06-16T18:00:00
Summer2020,50234,ONLINE ,T,2020-06-23T15:00:00,2020-06-23T18:00:00
Summer2020,50235,ONLINE ,R,2020-05-21T08:00:00,2020-05-21T11:00:00
Summer2020,50235,ONLINE ,R,2020-05-28T08:00:00,2020-05-28T11:00:00
Summer2020,50235,ONLINE ,R,2020-06-04T08:00:00,2020-06-04T11:00:00
Summer2020,50235,ONLINE ,R,2020-06-11T08:00:00,2020-06-11T11:00:00
Summer2020,50235,ONLINE ,R,2020-06-18T08:00:00,2020-06-18T11:00:00
Summer2020,50235,ONLINE ,R,2020-06-25T08:00:00,2020-06-25T11:00:00
Summer2020,50235,ONLINE ,T,2020-05-19T12:30:00,2020-05-19T15:30:00
Summer2020,50235,ONLINE ,M,2020-06-01T08:00:00,2020-06-01T11:00:00
Summer2020,50235,ONLINE ,M,2020-06-08T08:00:00,2020-06-08T11:00:00
Summer2020,50235,ONLINE ,M,2020-06-15T08:00:00,2020-06-15T11:00:00
