term,crn,location,day,start,end
Winter2021,12121,ONLINE ,T,2021-01-05T18:00:00,2021-01-05T21:30:00
Winter2021,12121,ONLINE ,W,2021-01-06T18:00:00,2021-01-06T21:30:00
Winter2021,12121,ONLINE ,R,2021-01-07T18:00:00,2021-01-07T21:30:00
Winter2021,12121,ONLINE ,F,2021-01-08T18:00:00,2021-01-08T21:30:00
Winter2021,12164,ONLINE ,S,2021-01-16T10:00:00,2021-01-16T15:00:00
Winter2021,12141,ONLINE ,M,2021-01-04T09:30:00,2021-01-04T12:00:00
Winter2021,12141,ONLINE ,T,2021-01-05T09:30:00,2021-01-05T12:00:00
Winter2021,12141,ONLINE ,W,2021-01-06T09:30:00,2021-01-06T12:00:00
Winter2021,12141,ONLINE ,R,2021-01-07T09:30:00,2021-01-07T12:00:00
Winter2021,12141,ONLINE ,F,2021-01-08T09:30:00,2021-01-08T12:00:00
Winter2021,12141,ONLINE ,M,2021-01-11T09:30:00,2021-01-11T12:00:00
Winter2021,12141,ONLINE ,T,2021-01-12T09:30:00,2021-01-12T12:00:00
Winter2021,12141,ONLINE ,W,2021-01-13T09:30:00,2021-01-13T12:00:00
Winter2021,12141,ONLINE ,R,2021-01-14T09:30:00,2021-01-14T12:00:00
Winter2021,12141,ONLINE ,F,2021-01-15T09:30:00,2021-01-15T12:00:00
Winter2021,12140,ONLINE ,M,2021-01-04T09:30:00,2021-01-04T12:00:00
Winter2021,12140,ONLINE ,T,2021-01-05T09:30:00,2021-01-05T12:00:00
Winter2021,12140,ONLINE ,W,2021-01-06T09:30:00,2021-01-06T12:00:00
Winter2021,12140,ONLINE ,R,2021-01-07T09:30:00,2021-01-07T12:00:00
Winter2021,12140,ONLINE ,F,2021-01-08T09:30:00,2021-01-08T12:00:00
Winter2021,12140,ONLINE ,M,2021-01-11T09:30:00,2021-01-11T12:00:00
Winter2021,12140,ONLINE ,T,2021-01-12T09:30:00,2021-01-12T12:00:00
Winter2021,12140,ONLINE ,W,2021-01-13T09:30:00,2021-01-13T12:00:00
Winter2021,12140,ONLINE ,R,2021-01-14T09:30:00,2021-01-14T12:00:00
Winter2021,12140,ONLINE ,F,2021-01-15T09:30:00,2021-01-15T12:00:00
Winter2021,12142,ONLINE ,M,2021-01-04T09:00:00,2021-01-04T12:00:00
Winter2021,12142,ONLINE ,T,2021-01-05T09:00:00,2021-01-05T12:00:00
Winter2021,12142,ONLINE ,W,2021-01-06T09:00:00,2021-01-06T12:00:00
Winter2021,12142,ONLINE ,F,2021-01-08T09:00:00,2021-01-08T12:00:00
Winter2021,12142,ONLINE ,S,2021-01-09T09:00:00,2021-01-09T12:00:00
Winter2021,12142,ONLINE ,T,2021-01-12T09:00:00,2021-01-12T12:00:00
Winter2021,12142,ONLINE ,W,2021-01-13T09:00:00,2021-01-13T12:00:00
Winter2021,12142,ONLINE ,F,2021-01-15T09:00:00,2021-01-15T12:00:00
Winter2021,12142,ONLINE ,S,2021-01-16T09:00:00,2021-01-16T13:00:00
