term,crn,location,day,start,end
Summer2022,52434,ONLINE ,M,2022-05-23T18:00:00,2022-05-23T21:30:00
Summer2022,52434,ONLINE ,W,2022-05-25T18:00:00,2022-05-25T21:30:00
Summer2022,52434,ONLINE ,W,2022-06-01T18:00:00,2022-06-01T21:30:00
Summer2022,52434,ONLINE ,M,2022-06-06T18:00:00,2022-06-06T21:30:00
Summer2022,52434,ONLINE ,W,2022-06-08T18:00:00,2022-06-08T21:30:00
Summer2022,52434,ONLINE ,M,2022-06-13T18:00:00,2022-06-13T21:30:00
Summer2022,52434,ONLINE ,W,2022-06-15T18:00:00,2022-06-15T21:30:00
Summer2022,52434,ONLINE ,M,2022-06-20T18:00:00,2022-06-20T21:30:00
Summer2022,52434,ONLINE ,W,2022-06-22T18:00:00,2022-06-22T21:30:00
Summer2022,52434,ONLINE ,M,2022-06-27T18:00:00,2022-06-27T21:30:00
Summer2022,52434,ONLINE ,W,2022-06-29T18:00:00,2022-06-29T21:30:00
Summer2022,52434,ONLINE ,R,2022-06-02T18:00:00,2022-06-02T21:30:00
Summer2022,52434,ONLINE ,R,2022-06-23T18:00:00,2022-06-23T21:30:00
Summer2022,52070,ONLINE ,M,2022-07-11T18:00:00,2022-07-11T21:30:00
Summer2022,52070,ONLINE ,W,2022-07-13T18:00:00,2022-07-13T21:30:00
Summer2022,52070,ONLINE ,M,2022-07-18T18:00:00,2022-07-18T21:30:00
Summer2022,52070,ONLINE ,W,2022-07-20T18:00:00,2022-07-20T21:30:00
Summer2022,52070,ONLINE ,M,2022-07-25T18:00:00,2022-07-25T21:30:00
Summer2022,52070,ONLINE ,W,2022-07-27T18:00:00,2022-07-27T21:30:00
Summer2022,52070,ONLINE ,M,2022-08-01T18:00:00,2022-08-01T21:30:00
Summer2022,52070,ONLINE ,W,2022-08-03T18:00:00,2022-08-03T21:30:00
Summer2022,52070,ONLINE ,M,2022-08-08T18:00:00,2022-08-08T21:30:00
Summer2022,52070,ONLINE ,W,2022-08-10T18:00:00,2022-08-10T21:30:00
Summer2022,52070,ONLINE ,M,2022-08-15T18:00:00,2022-08-15T21:30:00
Summer2022,52070,ONLINE ,W,2022-08-17T18:00:00,2022-08-17T21:30:00
Summer2022,52435,ONLINE ,W,2022-05-25T08:00:00,2022-05-25T11:00:00
Summer2022,52435,ONLINE ,S,2022-05-28T09:00:00,2022-05-28T12:00:00
Summer2022,52435,ONLINE ,T,2022-05-31T08:00:00,2022-05-31T11:00:00
Summer2022,52435,ONLINE ,F,2022-06-03T08:00:00,2022-06-03T11:00:00
Summer2022,52435,ONLINE ,T,2022-06-07T08:00:00,2022-06-07T11:00:00
Summer2022,52435,ONLINE ,F,2022-06-10T08:00:00,2022-06-10T11:00:00
Summer2022,52435,ONLINE ,T,2022-06-14T08:00:00,2022-06-14T11:00:00
Summer2022,52435,ONLINE ,F,2022-06-17T08:00:00,2022-06-17T11:00:00
Summer2022,52435,ONLINE ,T,2022-06-21T08:00:00,2022-06-21T11:00:00
Summer2022,52435,ONLINE ,F,2022-06-24T08:00:00,2022-06-24T11:00:00
Summer2022,52435,ONLINE ,T,2022-06-28T08:00:00,2022-06-28T11:00:00
Summer2022,52435,ONLINE ,F,2022-07-01T08:00:00,2022-07-01T11:00:00
Summer2022,52436,ONLINE ,W,2022-05-25T11:30:00,2022-05-25T14:30:00
Summer2022,52436,ONLINE ,S,2022-05-28T09:00:00,2022-05-28T12:00:00
Summer2022,52436,ONLINE ,T,2022-05-31T11:30:00,2022-05-31T14:30:00
Summer2022,52436,ONLINE ,F,2022-06-03T11:30:00,2022-06-03T14:30:00
Summer2022,52436,ONLINE ,T,2022-06-07T11:30:00,2022-06-07T14:30:00
Summer2022,52436,ONLINE ,F,2022-06-10T11:30:00,2022-06-10T14:30:00
Summer2022,52436,ONLINE ,T,2022-06-14T11:30:00,2022-06-14T14:30:00
Summer2022,52436,ONLINE ,F,2022-06-17T11:30:00,2022-06-17T14:30:00
Summer2022,52436,ONLINE ,T,2022-06-21T11:30:00,2022-06-21T14:30:00
Summer2022,52436,ONLINE ,F,2022-06-24T11:30:00,2022-06-24T14:30:00
Summer2022,52436,ONLINE ,T,2022-06-28T11:30:00,2022-06-28T14:30:00
Summer2022,52436,ONLINE ,F,2022-07-01T11:30:00,2022-07-01T14:30:00
Summer2022,52437,ONLINE ,W,2022-05-25T15:00:00,2022-05-25T18:00:00
Summer2022,52437,ONLINE ,S,2022-05-28T09:00:00,2022-05-28T12:00:00
Summer2022,52437,ONLINE ,T,2022-05-31T15:00:00,2022-05-31T18:00:00
Summer2022,52437,ONLINE ,F,2022-06-03T15:00:00,2022-06-03T18:00:00
Summer2022,52437,ONLINE ,T,2022-06-07T15:00:00,2022-06-07T18:00:00
Summer2022,52437,ONLINE ,F,2022-06-10T15:00:00,2022-06-10T18:00:00
Summer2022,52437,ONLINE ,T,2022-06-14T15:00:00,2022-06-14T18:00:00
Summer2022,52437,ONLINE ,F,2022-06-17T15:00:00,2022-06-17T18:00:00
Summer2022,52437,ONLINE ,T,2022-06-21T15:00:00,2022-06-21T18:00:00
Summer2022,52437,ONLINE ,F,2022-06-24T15:00:00,2022-06-24T18:00:00
Summer2022,52437,ONLINE ,T,2022-06-28T15:00:00,2022-06-28T18:00:00
Summer2022,52437,ONLINE ,F,2022-07-01T15:00:00,2022-07-01T18:00:00
Summer2022,52438,DSBN 201,M,2022-05-23T15:00:00,2022-05-23T18:00:00
Summer2022,52438,DSBN 201,R,2022-05-26T08:30:00,2022-05-26T11:30:00
Summer2022,52438,DSBN 201,R,2022-06-02T08:30:00,2022-06-02T11:30:00
Summer2022,52438,DSBN 201,M,2022-06-06T08:30:00,2022-06-06T11:30:00
Summer2022,52438,DSBN 201,R,2022-06-09T08:30:00,2022-06-09T11:30:00
Summer2022,52438,DSBN 201,M,2022-06-13T08:30:00,2022-06-13T11:30:00
Summer2022,52438,DSBN 201,R,2022-06-16T08:30:00,2022-06-16T11:30:00
Summer2022,52438,DSBN 201,M,2022-06-20T08:30:00,2022-06-20T11:30:00
Summer2022,52438,DSBN 201,R,2022-06-23T08:30:00,2022-06-23T11:30:00
Summer2022,52438,DSBN 201,M,2022-06-27T08:30:00,2022-06-27T11:30:00
Summer2022,52438,DSBN 201,R,2022-06-30T08:30:00,2022-06-30T11:30:00
Summer2022,52439,DSBN 201,M,2022-05-23T15:00:00,2022-05-23T18:00:00
Summer2022,52439,DSBN 201,R,2022-05-26T12:00:00,2022-05-26T15:00:00
Summer2022,52439,DSBN 201,R,2022-06-02T12:00:00,2022-06-02T15:00:00
Summer2022,52439,DSBN 201,M,2022-06-06T12:00:00,2022-06-06T15:00:00
Summer2022,52439,DSBN 201,R,2022-06-09T12:00:00,2022-06-09T15:00:00
Summer2022,52439,DSBN 201,M,2022-06-13T12:00:00,2022-06-13T15:00:00
Summer2022,52439,DSBN 201,R,2022-06-16T12:00:00,2022-06-16T15:00:00
Summer2022,52439,DSBN 201,M,2022-06-20T12:00:00,2022-06-20T15:00:00
Summer2022,52439,DSBN 201,R,2022-06-23T12:00:00,2022-06-23T15:00:00
Summer2022,52439,DSBN 201,M,2022-06-27T12:00:00,2022-06-27T15:00:00
Summer2022,52439,DSBN 201,R,2022-06-30T12:00:00,2022-06-30T15:00:00
Summer2022,52440,DSBN 111,M,2022-05-23T15:00:00,2022-05-23T18:00:00
Summer2022,52440,DSBN 201,R,2022-05-26T15:30:00,2022-05-26T18:30:00
Summer2022,52440,DSBN 111,R,2022-06-02T15:30:00,2022-06-02T18:30:00
Summer2022,52440,DSBN 111,M,2022-06-06T15:30:00,2022-06-06T18:30:00
Summer2022,52440,DSBN 111,R,2022-06-09T15:30:00,2022-06-09T18:30:00
Summer2022,52440,DSBN 111,M,2022-06-13T15:30:00,2022-06-13T18:30:00
Summer2022,52440,DSBN 111,R,2022-06-16T15:30:00,2022-06-16T18:30:00
Summer2022,52440,DSBN 111,M,2022-06-20T15:30:00,2022-06-20T18:30:00
Summer2022,52440,DSBN 111,R,2022-06-23T15:30:00,2022-06-23T18:30:00
Summer2022,52440,DSBN 111,M,2022-06-27T15:30:00,2022-06-27T18:30:00
Summer2022,52440,DSBN 111,R,2022-06-30T15:30:00,2022-06-30T18:30:00
Summer2022,52633,CNS 305,M,2022-08-01T09:00:00,2022-08-01T11:00:00
Summer2022,52633,CNS 305,T,2022-08-02T09:00:00,2022-08-02T11:00:00
Summer2022,52633,CNS 305,W,2022-08-03T09:00:00,2022-08-03T11:00:00
Summer2022,52633,CNS 305,R,2022-08-04T09:00:00,2022-08-04T11:00:00
Summer2022,52633,CNS 305,F,2022-08-05T09:00:00,2022-08-05T11:00:00
Summer2022,52633,CNS 305,M,2022-08-08T09:00:00,2022-08-08T11:00:00
Summer2022,52633,CNS 305,T,2022-08-09T09:00:00,2022-08-09T11:00:00
Summer2022,52633,CNS 305,W,2022-08-10T09:00:00,2022-08-10T11:00:00
