team,opp_team,season,year,date,period,segment_id,play_id,remaining_time,elapsed,play_length,lineup,event_type,player,+points,-points,+assists,-assists,+turnovers,-turnovers,+fouls,-fouls,+rebounds,-rebounds,+rebounds_offensive,-rebounds_offensive,+rebounds_defensive,-rebounds_defensive,+blocks,-blocks,+steals,-steals,+jump_balls,-jump_balls,+made_FT,-made_FT,+missed_FT,-missed_FT,+made_2PT,-made_2PT,+missed_2PT,-missed_2PT,+made_3PT,-made_3PT,+missed_3PT,-missed_3PT,play_length_delta,play_length_secs,play_length_mins
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,2,358,365,0:00:32,0:11:28,0:00:04,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Pascal Siakam', 'Terence Davis']",miss,Pascal Siakam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 days 00:00:04.000000000,4,0.06666666667
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,2,358,366,0:00:29,0:11:31,0:00:03,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Pascal Siakam', 'Terence Davis']",rebound,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:03.000000000,3,0.05
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,2,358,367,0:00:26,0:11:34,0:00:03,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Pascal Siakam', 'Terence Davis']",miss,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0 days 00:00:03.000000000,3,0.05
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,2,358,368,0:00:24,0:11:36,0:00:02,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Pascal Siakam', 'Terence Davis']",rebound,Fred VanVleet,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:02.000000000,2,0.03333333333
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,2,358,369,0:00:16,0:11:44,0:00:08,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'Pascal Siakam', 'Terence Davis']",turnover,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:08.000000000,8,0.1333333333
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,2,370,376,0:00:01,0:11:59,0:00:15,"['Fred VanVleet', 'Kyle Lowry', 'Norman Powell', 'OG Anunoby', 'Terence Davis']",turnover,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:15.000000000,15,0.25
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,2,370,378,0:00:00,0:12:00,0:00:01,"['Fred VanVleet', 'Kyle Lowry', 'Norman Powell', 'OG Anunoby', 'Terence Davis']",miss,Kyle Lowry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0 days 00:00:01.000000000,1,0.01666666667
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,2,370,379,0:00:00,0:12:00,0:00:00,"['Fred VanVleet', 'Kyle Lowry', 'Norman Powell', 'OG Anunoby', 'Terence Davis']",rebound,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:00.000000000,0,0
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,2,370,380,0:00:00,0:12:00,0:00:00,"['Fred VanVleet', 'Kyle Lowry', 'Norman Powell', 'OG Anunoby', 'Terence Davis']",end of period,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:00.000000000,0,0
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,387,0:12:00,0:00:00,0:00:00,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",start of period,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:00.000000000,0,0
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,388,0:11:37,0:00:23,0:00:23,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",shot,Fred VanVleet,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0 days 00:00:23.000000000,23,0.3833333333
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,389,0:11:18,0:00:42,0:00:19,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",shot,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 days 00:00:19.000000000,19,0.3166666667
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,390,0:11:13,0:00:47,0:00:05,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",foul,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:05.000000000,5,0.08333333333
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,392,0:11:13,0:00:47,0:00:00,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",free throw,Kyle Lowry,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:00.000000000,0,0
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,393,0:11:13,0:00:47,0:00:00,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",free throw,Kyle Lowry,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:00.000000000,0,0
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,394,0:10:57,0:01:03,0:00:16,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",shot,,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 days 00:00:16.000000000,16,0.2666666667
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,395,0:10:55,0:01:05,0:00:02,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",violation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:02.000000000,2,0.03333333333
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,397,0:10:40,0:01:20,0:00:15,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",miss,Kyle Lowry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0 days 00:00:15.000000000,15,0.25
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,398,0:10:38,0:01:22,0:00:02,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",rebound,Pascal Siakam,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:02.000000000,2,0.03333333333
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,399,0:10:36,0:01:24,0:00:02,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",shot,Kyle Lowry,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0 days 00:00:02.000000000,2,0.03333333333
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,401,0:10:20,0:01:40,0:00:16,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",shot,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 days 00:00:16.000000000,16,0.2666666667
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,402,0:10:02,0:01:58,0:00:18,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",miss,Pascal Siakam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0 days 00:00:18.000000000,18,0.3
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,403,0:09:59,0:02:01,0:00:03,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",rebound,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:03.000000000,3,0.05
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,405,0:09:58,0:02:02,0:00:01,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",turnover,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:01.000000000,1,0.01666666667
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,406,0:09:42,0:02:18,0:00:16,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",foul,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:16.000000000,16,0.2666666667
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,408,0:09:38,0:02:22,0:00:04,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",shot,Fred VanVleet,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0 days 00:00:04.000000000,4,0.06666666667
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,410,0:09:23,0:02:37,0:00:15,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",shot,,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:15.000000000,15,0.25
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,413,0:09:13,0:02:47,0:00:10,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",shot,Marc Gasol,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0 days 00:00:10.000000000,10,0.1666666667
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,415,0:09:00,0:03:00,0:00:13,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",miss,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0 days 00:00:13.000000000,13,0.2166666667
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,416,0:08:58,0:03:02,0:00:02,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",rebound,OG Anunoby,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:02.000000000,2,0.03333333333
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,417,0:08:51,0:03:09,0:00:07,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",shot,Pascal Siakam,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0 days 00:00:07.000000000,7,0.1166666667
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,418,0:08:51,0:03:09,0:00:00,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",timeout,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:00.000000000,0,0
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,419,0:08:39,0:03:21,0:00:12,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",turnover,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:12.000000000,12,0.2
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,421,0:08:31,0:03:29,0:00:08,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",shot,OG Anunoby,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0 days 00:00:08.000000000,8,0.1333333333
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,423,0:08:31,0:03:29,0:00:00,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",foul,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:00.000000000,0,0
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,425,0:08:31,0:03:29,0:00:00,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",free throw,OG Anunoby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0 days 00:00:00.000000000,0,0
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,426,0:08:28,0:03:32,0:00:03,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",rebound,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:03.000000000,3,0.05
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,427,0:08:19,0:03:41,0:00:09,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",turnover,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:09.000000000,9,0.15
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,430,0:08:07,0:03:53,0:00:12,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",violation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:12.000000000,12,0.2
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,431,0:07:58,0:04:02,0:00:09,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",miss,Pascal Siakam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 days 00:00:09.000000000,9,0.15
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,432,0:07:55,0:04:05,0:00:03,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",rebound,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:03.000000000,3,0.05
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,434,0:07:42,0:04:18,0:00:13,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",miss,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0 days 00:00:13.000000000,13,0.2166666667
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,435,0:07:40,0:04:20,0:00:02,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",rebound,OG Anunoby,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:02.000000000,2,0.03333333333
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,436,0:07:26,0:04:34,0:00:14,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",miss,Marc Gasol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0 days 00:00:14.000000000,14,0.2333333333
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,437,0:07:23,0:04:37,0:00:03,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",rebound,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:03.000000000,3,0.05
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,438,0:07:19,0:04:41,0:00:04,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",shot,,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:04.000000000,4,0.06666666667
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,440,0:07:04,0:04:56,0:00:15,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",shot,Pascal Siakam,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0 days 00:00:15.000000000,15,0.25
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,441,0:06:56,0:05:04,0:00:08,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",foul,Kyle Lowry,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:08.000000000,8,0.1333333333
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,443,0:06:52,0:05:08,0:00:04,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",foul,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:04.000000000,4,0.06666666667
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,445,0:06:52,0:05:08,0:00:00,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",turnover,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:00.000000000,0,0
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,446,0:06:37,0:05:23,0:00:15,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",miss,Marc Gasol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 days 00:00:15.000000000,15,0.25
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,447,0:06:34,0:05:26,0:00:03,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",rebound,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:03.000000000,3,0.05
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,448,0:06:29,0:05:31,0:00:05,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",shot,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 days 00:00:05.000000000,5,0.08333333333
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,387,449,0:06:29,0:05:31,0:00:00,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",foul,OG Anunoby,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:00.000000000,0,0
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,451,455,0:06:29,0:05:31,0:00:00,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",free throw,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0 days 00:00:00.000000000,0,0
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,451,456,0:06:18,0:05:42,0:00:11,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",miss,Pascal Siakam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0 days 00:00:11.000000000,11,0.1833333333
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,451,457,0:06:15,0:05:45,0:00:03,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",rebound,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:03.000000000,3,0.05
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,451,458,0:06:08,0:05:52,0:00:07,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",miss,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0 days 00:00:07.000000000,7,0.1166666667
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,451,459,0:06:05,0:05:55,0:00:03,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",rebound,Pascal Siakam,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:03.000000000,3,0.05
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,451,460,0:06:00,0:06:00,0:00:05,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",shot,Fred VanVleet,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0 days 00:00:05.000000000,5,0.08333333333
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,451,461,0:05:53,0:06:07,0:00:07,"['Fred VanVleet', 'Kyle Lowry', 'Marc Gasol', 'OG Anunoby', 'Pascal Siakam']",turnover,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:07.000000000,7,0.1166666667
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,462,466,0:05:36,0:06:24,0:00:17,"['Fred VanVleet', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Pascal Siakam']",shot,OG Anunoby,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0 days 00:00:17.000000000,17,0.2833333333
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,462,468,0:05:26,0:06:34,0:00:10,"['Fred VanVleet', 'Marc Gasol', 'Norman Powell', 'OG Anunoby', 'Pascal Siakam']",foul,Pascal Siakam,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:10.000000000,10,0.1666666667
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,470,472,0:05:14,0:06:46,0:00:12,"['Fred VanVleet', 'Norman Powell', 'OG Anunoby', 'Pascal Siakam', 'Serge Ibaka']",miss,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0 days 00:00:12.000000000,12,0.2
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,470,473,0:05:12,0:06:48,0:00:02,"['Fred VanVleet', 'Norman Powell', 'OG Anunoby', 'Pascal Siakam', 'Serge Ibaka']",rebound,Norman Powell,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:02.000000000,2,0.03333333333
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,470,474,0:04:56,0:07:04,0:00:16,"['Fred VanVleet', 'Norman Powell', 'OG Anunoby', 'Pascal Siakam', 'Serge Ibaka']",miss,Serge Ibaka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 days 00:00:16.000000000,16,0.2666666667
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,470,475,0:04:52,0:07:08,0:00:04,"['Fred VanVleet', 'Norman Powell', 'OG Anunoby', 'Pascal Siakam', 'Serge Ibaka']",rebound,Pascal Siakam,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 days 00:00:04.000000000,4,0.06666666667
TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,470,476,0:04:51,0:07:09,0:00:01,"['Fred VanVleet', 'Norman Powell', 'OG Anunoby', 'Pascal Siakam', 'Serge Ibaka']",miss,Pascal Siakam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 days 00:00:01.000000000,1,0.01666666667
