term,crn,catalog_id,section,credits,title,meetings,timecodes,primary_instructor,instructors,cap,act,rem
Fall2019,98861,PY 0131,OL1,3.000,Abnormal Psychology for Non-Majors,[],[],Margaret M.  McClure,Margaret M.  McClure (P),22,20,2
Fall2019,97663,PY 0201,01,4.000,Statistics for Life Sciences,"[{'days': 'TF', 'times': '0930am-1020am', 'dates': '09/03-12/09', 'location': 'BNW 340'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '09/03-12/09', 'location': 'BNW 340'}]","['TF 0930am-1020am 09/03-12/09 BNW 340', 'W 0900am-0950am 09/03-12/09 BNW 340', 'W 0900am-0950am 09/03-12/09 BNW 340']",Jessica M.  Karanian,Jessica M.  Karanian (P),30,28,2
Fall2019,97664,PY 0201L,01,0.000,Statistics Lab,"[{'days': 'W', 'times': '1130am-0129pm', 'dates': '09/03-12/09', 'location': 'BNW 129B'}]",['W 1130am-0129pm 09/03-12/09 BNW 129B'],Jessica M.  Karanian,Jessica M.  Karanian (P),10,10,0
Fall2019,97665,PY 0201L,02,0.000,Statistics Lab,"[{'days': 'W', 'times': '0430pm-0629pm', 'dates': '09/03-12/09', 'location': 'BNW 129B'}]",['W 0430pm-0629pm 09/03-12/09 BNW 129B'],Jessica M.  Karanian,Jessica M.  Karanian (P),10,10,0
Fall2019,97667,PY 0201L,03,0.000,Statistics Lab,"[{'days': 'W', 'times': '0200pm-0359pm', 'dates': '09/03-12/09', 'location': 'BNW 129B'}]",['W 0200pm-0359pm 09/03-12/09 BNW 129B'],Jessica M.  Karanian,Jessica M.  Karanian (P),10,8,2
Fall2019,97669,PY 0202,01,4.000,Research Methods in Psychology,"[{'days': 'TF', 'times': '0900am-1040am', 'dates': '09/03-12/09', 'location': 'BNW 254'}]",['TF 0900am-1040am 09/03-12/09 BNW 254'],Susan   Rakowitz,Susan   Rakowitz (P),15,13,2
Fall2019,97705,PY 0202,02,4.000,Research Methods in Psychology,"[{'days': 'MR', 'times': '0900am-1040am', 'dates': '09/03-12/09', 'location': 'NHS 410'}]",['MR 0900am-1040am 09/03-12/09 NHS 410'],Margaret M.  McClure,Margaret M.  McClure (P),15,19,-4
Fall2019,97672,PY 0212,01,4.000,Developmental Psychology for Majors with Lab,"[{'days': 'TF', 'times': '0930am-1215pm', 'dates': '09/03-12/09', 'location': 'BNW 138'}]",['TF 0930am-1215pm 09/03-12/09 BNW 138'],Judith   Primavera,Judith   Primavera (P),20,19,1
Fall2019,97670,PY 0221,01,3.000,Social Psychology,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/03-12/09', 'location': 'NHS 405'}]",['TF 1100am-1215pm 09/03-12/09 NHS 405'],Dorothea D.  Braginsky,Dorothea D.  Braginsky (P),25,25,0
Fall2019,98589,PY 0221,02,3.000,Social Psychology,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/03-12/09', 'location': 'NHS 411'}]",['MR 1230pm-0145pm 09/03-12/09 NHS 411'],Michael Robert  Andreychik,Michael Robert  Andreychik (P),25,24,1
